Name,Team,IP,Stf+ FA,Stf+ SI,Stf+ FC,Stf+ FS,Stf+ SL,Stf+ CU,Stf+ CH,Stf+ KC,Stf+ FO,Stuff+,Location+,Pitching+,NameASCII,PlayerId,MLBAMID
"Gregory Soto","PHI",60.1,113.07124260355027,114.42990430622018,,,132.06070422535205,,95.78,,,122.39480916030539,103.85387404580153,120.94648854961828,"Gregory Soto",19677,642397
"Pete Fairbanks","TBR",45.1,134.67421487603306,,,,138.78956284153006,,84.232,,,136.35085948158252,86.94851296043653,120.27593451568885,"Pete Fairbanks",17998,664126
"DL Hall","BAL",19.1,109.46492462311558,,,,113.63829787234043,127.1905882352941,111.76360655737706,,,111.71250673854449,110.92177897574125,119.66371967654987,"DL Hall",22207,669084
"Paul Sewald","- - -",60.2,124.27399662731871,,,,112.97443117224365,,,,,120.84302403178033,101.45830619312937,119.35765722705591,"Paul Sewald",13892,623149
"Vinny Nittoli","NYM",3.2,,95.74833333333333,92.86,,95.20416666666667,,,,,94.42758620689654,119.63793103448276,119.29620689655172,"Vinny Nittoli",16754,657697
"Jason Foley","DET",69,97.48666666666666,120.82224066390042,,,104.9643956043956,,77.58071942446041,,,112.27057251908401,107.70585877862598,118.98356870229007,"Jason Foley",19531,671345
"Gregory Santos","CHW",66.1,87.35391304347826,105.03960698689951,,,116.83989090909091,,94.16800000000003,,,110.4484536082474,108.3639737582006,118.74219306466729,"Gregory Santos",21894,666619
"Aroldis Chapman","- - -",58.1,100.90153526970956,167.8159509202454,,122.73333333333335,115.17429553264603,,,,,117.72680958155296,99.15506407740942,118.66394798071101,"Aroldis Chapman",10233,547973
"Craig Kimbrel","PHI",69,116.69729442970825,,,,,,,116.94184782608693,,116.58236135957064,104.08135957066189,118.47363148479427,"Craig Kimbrel",6655,518886
"Elvin Rodríguez","TBR",3.1,106.62,,,,95.58,87.68,89.5,,,99.40468085106384,115.45106382978723,117.95531914893618,"Elvin Rodriguez",20962,660730
"Kenley Jansen","BOS",44.2,,121.62477611940295,125.15982394366198,,116.79325581395351,,,,,123.64483333333331,97.15516666666664,117.39277777777782,"Kenley Jansen",3096,445276
"Jordan Hicks","- - -",65.2,114.872,124.64960893854752,,120.94666666666666,129.4023846153846,,,,,124.65468578618342,93.4302438833795,117.28919511368076,"Jordan Hicks",19618,663855
"Evan Phillips","LAD",61.1,106.41265536723164,111.09039999999999,96.80127272727272,,128.5558937198068,,,,,114.68908690869083,104.48712871287123,116.98664466446645,"Evan Phillips",17734,623465
"A.J. Puk","MIA",56.2,111.64123711340207,103.03458333333333,,103.01,119.77901477832512,,116.4225,,,114.6707045215563,108.00414300736064,116.96037854889592,"A.J. Puk",19343,640462
"James McArthur","KCR",23.1,77.33666666666666,102.24285714285712,114.42,,86.98024096385541,108.98878787878789,,,,100.71958944281529,112.85906158357771,116.72697947214074,"James McArthur",21527,663704
"Camilo Doval","SFG",67.2,,110.11302052785926,112.74322077922074,,124.37007299270074,,,,,116.25314537444936,98.43046696035253,116.6936387665198,"Camilo Doval",21992,666808
"Trevor Megill","MIL",34.2,113.22648148148146,,,,,,,136.72251497005985,,119.77176997218574,98.78798866776815,116.64211796248641,"Trevor Megill",17722,656730
"Devin Williams","MIL",58.2,104.38086486486486,,89.91241379310347,,,,114.28295081967215,,,109.6639406779661,102.58938559322034,116.26949152542385,"Devin Williams",15816,642207
"Gabe Speier","SEA",54.2,117.85913580246918,113.41463687150839,,,118.58788617886175,,97.22307692307692,,,115.71946084724007,107.20657252888319,116.10066752246476,"Gabe Speier",17170,642100
"Robert Suarez","SDP",27.2,118.67473684210528,115.23048543689319,122.975,,118.69300000000001,,104.47271523178809,,,113.10013363028955,103.06498886414253,116.0678841870824,"Robert Suarez",30115,663158
"Matt Brash","SEA",70.2,96.32637813211846,128.37282051282054,119.54716981132076,,139.56665796344646,,87.72,124.9008849557522,,123.77027972027975,91.98216783216783,116.05156643356645,"Matt Brash",25756,666374
"Andrés Muñoz","SEA",49,106.44583025830256,120.83069182389936,,,135.9094814814815,,,,,123.4572215568863,92.98455089820358,115.91803592814372,"Andres Munoz",20373,662253
"Beau Brieske","DET",35,95.3004780876494,107.32561983471074,,,114.20781748213304,,107.57386666666666,,,102.69319273111154,112.20231348112335,115.84984615430754,"Beau Brieske",26079,689225
"Tim Mayza","TOR",53.1,,109.30042003231017,,,103.1176842105263,,,,,107.93391304347826,106.3380869565217,115.5940372670807,"Tim Mayza",15042,641835
"Shane McClanahan","TBR",115,105.16964613368283,,,,110.2258273381295,106.6757928802589,130.48055319148935,,,112.71516217702036,102.82389224848818,115.30139637163275,"Shane McClanahan",21483,663556
"Drew Rasmussen","TBR",44.2,124.18683417085425,120.48341463414633,109.6589256198347,,121.90059405940592,93.80530612244898,,,,115.95066864784548,103.91878157503714,115.21545319465083,"Drew Rasmussen",25385,656876
"Bobby Miller","LAD",124.1,105.9405996472663,109.84808510638297,,,109.19736842105263,111.18572222222221,109.8255414012739,,,109.36904907975459,107.27762781186092,115.15321063394681,"Bobby Miller",27483,676272
"Chris Martin","BOS",51.1,110.92104417670686,112.62766355140185,105.89759036144575,126.9477922077922,129.55692307692303,,,,,112.1149861495846,109.7563157894736,115.04113573407206,"Chris Martin",11847,455119
"Andrew Kittredge","TBR",11.2,93.73230769230769,109.282,,,108.89514285714287,,,,,106.93623655913977,113.12591397849461,115.02505376344085,"Andrew Kittredge",12828,552640
"José Rodríguez","SEA",3,92.94,97.1,,,100.77999999999999,,111.54,,,101.12,115.53125,115.01291666666667,"Jose Rodriguez",17860,642578
"Sandy Alcantara","MIA",184.2,99.09022452504317,119.5206329113924,,,110.8376427255985,112.88593749999998,107.67970430107526,,,110.04951291512916,105.03641328413288,114.77891512915126,"Sandy Alcantara",18684,645261
"Ryan Pressly","HOU",65.1,94.82329113924057,101.9,103.21166666666669,,118.64161369193155,120.93726937269372,109.02637362637367,,,112.6699411764706,99.72411764705892,114.73300000000005,"Ryan Pressly",7005,519151
"Brock Stewart","MIN",27.2,119.74432748538013,117.58851063829785,102.1759550561798,,154.2731914893617,,97.89891891891892,,,121.42924829157178,95.97435079726652,114.65685649202736,"Brock Stewart",16727,592779
"Yoendrys Gómez","NYY",2,104.16,,,,117.30999999999999,88.84,98.42,,,101.57333333333332,118.64533333333333,114.60466666666667,"Yoendrys Gomez",22872,672782
"Steven Wilson","SDP",53,103.9089149560117,,122.2775,,122.32827956989246,,90.456,,,114.6040768409819,100.56633938100317,114.58608324439703,"Steven Wilson",20353,621051
"Tyler Glasnow","TBR",120,112.87352869352867,101.52285714285713,,,96.93529770992366,129.10376237623763,76.944,,,110.70486286919828,99.86364978902955,114.55375527426155,"Tyler Glasnow",14374,607192
"Tarik Skubal","DET",80.1,98.55776255707761,105.58256756756758,,,109.44385542168673,,123.24067340067343,95.0453012048193,,107.40018136850783,108.85991755976914,114.42708985985163,"Tarik Skubal",22267,669373
"Joe Jiménez","ATL",56.1,111.46792452830191,,,,110.15261324041815,,76.17909090909092,,,108.61422746781113,108.48774678111586,114.29858369098709,"Joe Jimenez",15761,641729
"Spencer Strider","ATL",186.2,118.12225506294473,,,,119.83240458015267,,95.86106666666666,,,117.07092963202062,99.65726275016142,114.10863137508069,"Spencer Strider",27498,675911
"Julian Merryweather","CHC",72,102.7245418326693,,,,129.55744479495266,,140.00260869565219,,,119.39368678629698,99.69309951060353,113.94249592169653,"Julian Merryweather",16703,657240
"A.J. Minter","ATL",64.2,112.64888000000003,,126.66155339805829,,,,111.41202702702702,,,117.88975517890772,100.04167608286251,113.87681732580039,"A.J. Minter",18655,621345
"Thyago Vieira","MIL",3,114.02666666666669,111.235,,,113.56666666666668,,,,,113.06102564102564,106.16564102564102,113.8569230769231,"Thyago Vieira",14510,600986
"Kevin Kelly","TBR",67,139.56428571428572,119.29996078431374,95.36207547169809,,126.78229357798162,,,,,120.25018761726078,102.8005253283302,113.80268292682925,"Kevin Kelly",25679,687330
"Brandon Woodruff","MIL",67,117.78532710280375,100.3559825327511,,,100.21878787878786,95.39170731707317,105.8489756097561,,,108.29969289827254,107.07057581573896,113.79353166986567,"Brandon Woodruff",16162,605540
"Andrés Machado","WSN",50,116.56280701754386,113.85480519480518,,,98.56470588235297,,81.94179245283017,,,103.86952010376135,108.23273670557714,113.56121919584956,"Andres Machado",14681,600921
"Clay Holmes","NYY",63,,110.31370944992943,,,140.2954487179488,,,,,119.3557966764418,96.38678396871946,113.54592375366572,"Clay Holmes",13649,605280
"Jhony Brito","NYY",90.1,76.73916666666668,109.68852320675106,,,126.14256097560978,,107.13799999999998,100.33973509933776,,104.33536592676838,109.00289861011899,113.54133762699051,"Jhony Brito",25386,666745
"Alex Vesia","LAD",49.2,115.54492254733222,,,,108.60799999999996,,97.34666666666665,,,113.23987423020208,101.83033707425041,113.4587738913651,"Alex Vesia",25007,681911
"Trent Thornton","- - -",31.1,92.83285714285715,92.86259259259259,,,111.33970534179166,98.96750000000002,,,,101.79346654379029,113.53635604989229,113.19992679795186,"Trent Thornton",17948,663423
"John McMillon","KCR",4,89.38571428571429,103.48,,,123.0325,,,,,108.94,100.14280701754386,113.17929824561404,"John McMillon",27942,669111
"George Kirby","SEA",190.2,98.7141726618705,105.66111658456485,,126.40011695906433,104.42014466546111,,93.31647058823528,105.30999999999999,,103.60414478353444,113.60919091554298,113.15833924769335,"George Kirby",25436,669923
"Hunter Harvey","WSN",60.2,105.17103806228374,,,112.85733333333333,123.79492537313433,99.85887323943663,,,,108.83683662851197,106.53390218522372,113.08183142559835,"Hunter Harvey",15507,640451
"Carlos Hernández","KCR",70,113.4007225433526,121.5911111111111,,105.8987050359712,129.28878844946647,,,118.43263888888887,,116.96893302247624,97.04577520607235,112.97871726803565,"Carlos Hernandez",22713,672578
"Gerardo Reyes","LAA",9.2,111.99796610169491,95.65285714285713,,,113.80857142857144,,,,,110.54425925925928,105.08157407407408,112.95851851851852,"Gerardo Reyes",16306,622103
"Hunter Greene","CIN",112,104.59325704225351,,,,128.05569377990432,,71.24763636363637,,,112.14484210526314,102.20463157894737,112.95086124401915,"Hunter Greene",22182,668881
"Yency Almonte","LAD",48,84.67700787401577,116.96509433962265,89.96333333333332,,126.42235000000002,,94.26313725490195,,,114.83556390977446,98.87160401002507,112.82338345864656,"Yency Almonte",15068,622075
"Matt Bowman","NYY",4,,103.56952380952382,83.255,86.53999999999999,125.18214285714285,,,,,107.71831325301204,98.81012048192773,112.56385542168675,"Matt Bowman",13528,621199
"Logan Webb","SFG",216,88.3977777777778,105.66486891385769,,,106.49797919762257,,112.41551359516615,,,108.02882797731573,104.25275992438563,112.475040957782,"Logan Webb",17995,657277
"Danny Coulombe","BAL",51.1,91.40117647058823,91.45605263157894,110.46963172804534,,123.34571428571424,,117.11555555555556,143.29640449438202,,113.52266953713671,90.0525080731969,112.4106781485468,"Danny Coulombe",13293,543056
"Jordan Romano","TOR",59,113.14815347721824,121.03999999999999,,,107.38537373737373,,,,,110.08032822757114,100.61420131291027,112.35483588621437,"Jordan Romano",16122,605447
"Yimi García","TOR",66,113.17340659340663,111.77436781609197,,,100.88789915966387,111.72089136490249,90.11474999999999,,,109.7075068493151,101.77981735159811,112.15457534246573,"Yimi Garcia",12095,554340
"Grayson Rodriguez","BAL",122,108.2947267497603,,91.21688073394496,,127.37140243902441,102.8829411764706,121.76012738853504,,,112.92268994808872,100.92596507786693,111.90929683813118,"Grayson Rodriguez",24492,680570
"Pablo López","MIN",194,101.6348418024928,109.24675000000002,,,97.13262345679011,99.92010723860595,88.84247648902821,,,98.57317865429238,114.16201524693403,111.630135896586,"Pablo Lopez",17085,641154
"Gerrit Cole","NYY",209,104.76001150086255,,100.60756521739131,,119.20811127379211,,83.04231759656652,114.73085858585857,,107.13331297709921,106.38745038167943,111.53515725190842,"Gerrit Cole",13125,543037
"John Means","BAL",23.2,105.83718309859154,,,,96.90901960784313,134.34,111.67008849557521,116.063125,,107.48766961651917,106.96088495575223,111.40725663716816,"John Means",16269,607644
"Colin Holderman","PIT",56,,107.85182795698923,107.86465608465612,,138.5274909090909,,,,,116.91530678148543,96.18189451022606,111.40165769644776,"Colin Holderman",22361,670059
"Dustin May","LAD",48,118.54959595959596,105.10577235772358,99.80623853211009,,,139.03999999999996,89.40121212121213,,,117.23562156215621,97.64149614961498,111.3439603960396,"Dustin May",19716,669160
"Justin Topa","SEA",69,,121.95051502145925,92.38463917525775,,118.14122580645162,,88.36028169014084,,,113.03574999999995,104.50026923076919,111.2580576923077,"Justin Topa",15145,623437
"Joe Kelly","- - -",39.1,123.41415929203538,110.80009174311928,,,112.4370652173913,,103.63394736842105,122.87768595041321,,114.45499804607162,98.07187371452075,111.07360900863846,"Joe Kelly",9761,523260
"Abner Uribe","MIL",30.2,99.63314285714286,115.6548734177215,,,119.35928143712577,,,,,115.88692307692308,95.73346153846151,110.62665384615379,"Abner Uribe",25327,682842
"Luis Ortiz","PHI",19,76.58,98.61291666666665,,,124.79891472868215,101.40879999999999,89.43764705882352,,,107.28409395973152,106.32389261744967,110.56053691275169,"Luis Ortiz",16942,656814
"Ty Adcock","SEA",15.2,97.14967032967034,,,,111.1505172413793,,,,,104.99555555555554,106.15314009661836,110.48057971014491,"Ty Adcock",25651,686654
"Huascar Brazobán","MIA",58.2,100.33774011299434,103.89806451612898,109.19295180722894,,,,109.87020979020978,,,111.83913114754093,98.74772131147542,110.3701147540984,"Huascar Brazoban",6107,623211
"Caleb Thielbar","MIN",30.2,99.9025498007968,,,,115.46248062015503,134.46545454545455,,,,111.23983263598325,102.97012552301263,110.36347280334725,"Caleb Thielbar",10078,573204
"Corbin Burnes","MIL",193.2,,86.85161016949152,107.56754982415003,,125.53701149425288,123.04117202268431,95.08485549132948,,,108.75301690507146,98.7417035110533,110.18761378413524,"Corbin Burnes",19361,669203
"Garrett Cleavinger","TBR",12,98.39800000000001,124.74703703703705,,,115.08404040404041,,,,,112.88255924170616,100.86568720379151,110.16966824644553,"Garrett Cleavinger",17897,664076
"Brenan Hanifee","DET",5,,102.94916666666667,92.28857142857143,,123.8835294117647,,89.5035294117647,,,103.54112359550561,111.18988764044946,110.0755056179775,"Brenan Hanifee",22304,669724
"Aaron Nola","PHI",193.2,109.1001098901099,109.08641379310343,99.78,,,,82.3462564102564,117.41957011258955,,107.69412070084363,104.03248539909148,110.01968202465935,"Aaron Nola",16149,605400
"Jimmy Cordero","NYY",32.2,108.5,108.40278551532035,,,103.02114748887476,,77.38571428571429,,,106.54613231219057,101.89961968967796,109.88473613397886,"Jimmy Cordero",15690,622772
"Tommy Milone","SEA",9,93.47540983606558,,,,98.54709677419355,,96.97971830985915,,,96.00444444444445,110.95296296296296,109.85432098765432,"Tommy Milone",7608,543548
"Louis Varland","MIN",68,100.77768240343347,119.58800000000001,96.47545977011494,,94.87490610328638,,98.88373983739837,,,97.9367383530986,110.85560583179794,109.83299604121845,"Louis Varland",27691,686973
"Josh Hader","SDP",56.1,,111.41380392156859,,,117.65029045643148,,94.61085714285711,,,112.30009652509649,98.95812741312739,109.82550193050197,"Josh Hader",14212,623352
"Eury Pérez","MIA",91.1,113.56757532281208,,,,116.29289640591968,111.4896261682243,80.80226666666665,,,110.8999477806788,98.03408616187991,109.73154046997385,"Eury Perez",27768,691587
"Alek Jacob","SDP",3,140.9933333333333,114.92,,,130.4688888888889,,139.47333333333333,,,129.00212765957446,95.44425531914894,109.72340425531915,"Alek Jacob",29628,689690
"Phil Maton","HOU",66,,72.24651162790698,86.44994011976047,,111.25037037037038,113.15541766109783,,,,102.43199230028875,102.72336862367663,109.69197305101063,"Phil Maton",18064,664208
"Cole Sulser","ARI",5.1,84,,,,115.22588235294117,,89.14606060606062,,,92.34119047619048,109.92666666666666,109.67285714285715,"Cole Sulser",15256,642121
"Kyle Bradish","BAL",168.2,91.7941891891892,97.59040293040293,,,108.74761557177614,112.48171052631578,80.05858585858586,,,100.91242754986826,106.3653142642077,109.44094091080161,"Kyle Bradish",24586,680694
"José De León","MIN",17.1,120.81310810810814,,93.86758620689653,,117.98871794871793,,94.53264705882351,,,111.41898363151884,100.81049159823807,109.41017918320733,"Jose De Leon",15463,592254
"Zach Eflin","TBR",177.2,116.35509433962264,106.10867557715673,94.73988095238096,,133.51150442477876,112.97801775147927,85.43419847328244,,,105.69601246105914,107.40919003115263,109.17706386292834,"Zach Eflin",13774,621107
"Sam Moll","- - -",62.1,108.21728682170543,116.05057534246578,,,120.27829896907217,,95.78857142857143,,,115.21373732556084,98.08229460420172,109.16698639506379,"Sam Moll",14874,594580
"Miguel Castro","ARI",64.2,,93.10070093457941,,,119.03713603818613,,84.04650000000002,,,102.21392430278883,106.65360557768923,109.0697410358566,"Miguel Castro",15684,612434
"John Brebbia","SFG",38.1,108.0084789644013,,,,98.03263736263736,,93.71000000000001,,,102.58654814814817,109.19362962962964,109.05925925925924,"John Brebbia",12777,605154
"Zack Burdi","TBR",4,94.65749999999998,,,,93.62,,80.3,,,93.7744,108.93786666666668,108.92986666666667,"Zack Burdi",19159,641420
"Shawn Armstrong","TBR",52,131.88843373493975,105.49617647058822,102.60253333333335,,126.77273157272369,,,,,114.31070122741907,101.84782343987989,108.92006232359616,"Shawn Armstrong",12857,542888
"Matt Strahm","PHI",87.2,114.8338411669368,112.57960937499999,100.91710144927538,,118.16465662319061,,81.396,,,113.87389212361356,97.94998689883782,108.8749472596816,"Matt Strahm",13799,621381
"Nestor Cortes","NYY",63.1,117.0856474820144,123.05199999999999,104.52181818181819,,105.8467455621302,,95.99133333333334,,,111.21032618825721,102.6298415657036,108.76950605778188,"Nestor Cortes",17874,641482
"Simeon Woods Richardson","MIN",4.2,102.14,,,,82.25999999999999,,100.78,,,98.70249999999999,109.69958333333334,108.76874999999998,"Simeon Woods Richardson",24494,680573
"Alex Cobb","SFG",151.1,80.57142857142857,104.23752265861027,,91.87143151390319,107.80718749999997,,,101.88024691358025,,99.1196961215514,107.43830467812873,108.7593842463015,"Alex Cobb",6562,502171
"Julio Urías","LAD",117.1,96.82753901560626,,132.37473684210522,,,123.18155234657038,96.16710344827585,,,107.9195119305857,103.36,108.75222342733186,"Julio Urias",14765,628711
"Rafael Montero","HOU",67.1,102.05255284552845,126.90054644808741,,,100.08090909090907,,81.41777777777779,,,100.86764188649072,107.43747402078338,108.73864108713028,"Rafael Montero",12760,606160
"Logan Gilbert","SEA",190.2,89.16551103843008,85.395,,132.92430555555552,103.20427251732103,,,97.2351530612245,,100.87655125128558,107.80308536167301,108.52445663352755,"Logan Gilbert",22250,669302
"Keegan Akin","BAL",23.2,108.73535055350551,,,,110.35290181205227,77.78,93.48776119402984,,,106.78713665557856,104.40386388836585,108.40639009184294,"Keegan Akin",19362,669211
"Jimmy Herget","LAA",29,69.49214285714285,81.83122448979594,,,98.63957997698502,137.33066666666667,78.01266666666666,,,107.64191255534473,106.35472485768499,108.37578953194178,"Jimmy Herget",17556,623474
"Ryne Stanek","HOU",50.2,100.83030630630631,,,118.81783439490447,126.59842105263158,,,,,108.63215277777772,98.7264814814815,108.36638888888885,"Ryne Stanek",15947,592773
"Ryan Borucki","PIT",40.1,,104.78585546405107,,,102.61974977613326,,87.13898305084747,,,101.2573196944708,106.11675517890772,108.30006765624447,"Ryan Borucki",16350,621366
"Tanner Banks","CHW",61,93.75780898876407,83.92999999999999,,,105.85245901639344,133.4663157894737,89.62975903614459,,,102.43940261690261,106.24668231543235,108.25090046215045,"Tanner Banks",16990,621383
"David Robertson","- - -",65.1,,71.48,112.8577192982456,,94.8242253521127,,70.06800000000001,120.19769516728624,,110.44448574643643,96.00797694230268,108.23510391683455,"David Robertson",8241,502085
"Nicholas Padilla","CHW",4.2,,88.69999999999999,94.57172413793103,,119.614,88.80736842105263,,,,99.6974,102.1734,108.21520000000001,"Nicholas Padilla",21327,656820
"Ryan Walker","SFG",61.1,,102.27110280373832,,,123.20225092250924,71.06,,,,112.84339004963024,100.86816531507228,108.19505069049121,"Ryan Walker",20423,676254
"Trevor Rogers","MIA",18,87.31732394366198,85.00645161290323,,,105.59571428571428,,97.30595238095238,,,91.77430303030303,116.93757575757576,108.14430303030304,"Trevor Rogers",22286,669432
"Jackson Stephens","ATL",12,71.9395,96.84235294117647,92.49684210526316,,99.82222222222222,103.01209302325583,89.80235294117647,,,92.80524444444444,118.03084444444445,108.13093333333332,"Jackson Stephens",14420,623451
"Wander Suero","LAD",8,106.895,,101.28234042553193,,,98.53,84.76949152542373,,,94.86601226993866,107.22245398773005,108.11619631901844,"Wander Suero",15855,593833
"Freddy Peralta","MIL",165.2,103.14521679284239,,,,110.38569579288026,108.68492917847026,82.12809638554216,,,102.33366713681245,106.99515514809589,108.09523977433005,"Freddy Peralta",18679,642547
"Emilio Pagán","MIN",69.1,114.23571917808219,,104.56257053291536,95.09328244274808,,100.36592592592594,,,,108.6059163224976,102.3878816894244,108.07456477759271,"Emilio Pagan",14771,641941
"Josh Sborz","TEX",52.1,97.01821192052981,,,,109.79006329113926,119.94,,,,107.77600961538458,99.4210817307692,108.05168269230771,"Josh Sborz",18323,622250
"Bryce Miller","SEA",131.1,101.87567346938775,97.632625,,,106.52846153846156,94.2811111111111,97.05367521367522,,,102.45847401049117,106.60509298998569,108.02824034334763,"Bryce Miller",29837,682243
"Nick Sandlin","CLE",60,111.21855072463767,96.24053191489362,,76.50181818181818,114.06849699398798,,,,,108.05292246520871,102.3506163021869,107.95184890656063,"Nick Sandlin",20517,680704
"Hoby Milner","MIL",64.1,104.91330049261084,117.0376393442623,,,103.96711764705879,,88.20067415730338,,,104.34175276752768,107.6072878228783,107.83922509225097,"Hoby Milner",13346,571948
"Keaton Winn","SFG",42.1,83.24718954248365,102.10241758241757,,119.82334346504558,97.04571428571428,,,,,106.84291801603204,99.03669151998098,107.8301143463424,"Keaton Winn",23499,676775
"Ryan Thompson","- - -",30.2,113.91083333333334,123.33790262172285,,,117.64697368421052,,93.62,,,120.85014705777891,90.42432468637368,107.81650544894842,"Ryan Thompson",16647,657044
"Justin Steele","CHC",173.1,98.15899761336516,92.15208333333334,,,120.26626106194686,128.29199999999997,86.08857142857143,,,105.63901909397232,103.05023586671656,107.76554099588168,"Justin Steele",17312,657006
"Bruce Zimmermann","BAL",13.1,73.71545454545455,85.45066666666666,,,96.2169411764706,93.89071428571428,80.3016,,,88.40799999999997,114.30130232558139,107.71897674418605,"Bruce Zimmermann",20370,669145
"Jorge López","- - -",59,92.1739240506329,111.779877675841,,,113.46352933925048,,101.98035398230087,118.43867924528301,,109.07302938432915,99.19796389277913,107.63168792974605,"Jorge Lopez",14527,605347
"Michael Kelly","CLE",16.2,73.07548387096773,81.356,,,126.37284210526316,,,,,110.91411764705882,103.5083088235294,107.56183823529415,"Michael Kelly",12791,547184
"Brock Burke","TEX",59.2,93.75505084745764,92.1756862745098,,,108.47523255813954,,94.94380000000002,,,96.58228070175444,112.63067982456144,107.53956140350874,"Brock Burke",17968,656271
"John King","- - -",37.1,89.72,115.97069930069928,,,110.0418604651163,,89.15836734693877,,,105.3835691374604,101.40734476617689,107.44764200628569,"John King",22051,667463
"Josh Fleming","TBR",51.2,85.93243243243244,112.2734131736527,,,,104.61808743169398,92.89318181818182,,,103.72563230658608,102.33246923443637,107.43960520476239,"Josh Fleming",20418,676596
"Génesis Cabrera","- - -",55.2,110.08483965014577,98.65268656716417,117.94828947368421,,,95.93587301587301,85.39897435897437,,,108.1276461800645,100.00409427462924,107.40474027339646,"Genesis Cabrera",17490,650893
"Luis Castillo","SEA",197,107.18590302178495,99.55749128919861,,,116.69069111424538,,99.64624,,,106.72731021555762,100.71170259293964,107.37626366760392,"Luis Castillo",15689,622491
"Sawyer Gipson-Long","DET",20,95.0845,112.78761904761903,91.09,,98.3592523364486,,94.22902439024391,,,99.10666666666668,106.4657142857143,107.32964285714284,"Sawyer Gipson-Long",26048,687830
"Tyler Duffey","CHC",2,84.53999999999999,88.36,,,100.94,,82.25999999999999,41.239999999999995,,90.44,103.44645161290323,107.22064516129032,"Tyler Duffey",13758,608648
"Shohei Ohtani","LAA",132,112.68482558139532,108.2357142857143,109.50944785276076,126.99612403100777,130.92488529014847,118.37,,,,119.49122488038275,88.26919617224883,107.16862200956938,"Shohei Ohtani",19755,660271
"Josh Winckowski","BOS",84.1,109.19264705882355,113.68034749034744,103.5045945945946,,108.34704679641371,,102.72219512195119,,,108.53062830067982,98.58046867794293,107.06578524568216,"Josh Winckowski",22387,670174
"Andrew Nardi","MIA",57.1,100.74085178875636,,,,117.89171270718232,,85.58222222222223,,,107.1047489539749,101.30267782426779,107.03089958158995,"Andrew Nardi",25942,677053
