Name,Team,IP,Stf+ FA,Stf+ SI,Stf+ FC,Stf+ FS,Stf+ SL,Stf+ CU,Stf+ CH,Stf+ KC,Stf+ FO,Stuff+,Location+,Pitching+,NameASCII,PlayerId,MLBAMID
"Ryan Sherriff","TBR",9.2,,106.62297029702972,,,119.76636363636362,,84.11333333333333,,,108.38190476190476,110.90349206349208,115.96460317460318,"Ryan Sherriff",12249,595411
"Drew Smyly","SFG",26.1,133.4,116.0583606557377,104.09837209302324,,,,,125.06907801418441,,118.6636264496223,105.61875784657941,115.76085221832109,"Drew Smyly",11760,592767
"Luis García","TEX",8.1,76.776,101.43014492753623,,117.04529411764706,123.26130434782608,,,,,105.0836956521739,107.17771739130433,115.56054347826087,"Luis Garcia",6984,472610
"Adam Cimber","CLE",11.1,112.5396,114.09600000000003,,,110.03770114942532,,,,,111.66158192090397,113.47118644067795,115.55819209039554,"Adam Cimber",15288,643256
"Sixto Sánchez","MIA",39,102.33443609022557,113.09059701492538,125.815625,,123.50956521739131,,113.48590604026846,,,113.63468581687614,101.69342908438058,115.38208258527827,"Sixto Sanchez",19680,664350
"Diego Castillo","TBR",21.2,78.54222222222224,99.83596153846153,,,128.923961352657,,,,,118.06119122257053,98.95335423197491,115.26758620689654,"Diego Castillo",17496,650895
"Anthony Misiewicz","SEA",20,98.04607594936707,,105.24416184971098,,,93.96105263157897,,,,100.89609756097565,112.41499999999999,114.99719512195125,"Anthony Misiewicz",18152,664948
"Joely Rodríguez","TEX",12.2,99.36461538461539,119.87714285714287,,,121.39333333333332,,117.74685714285715,,,113.65845493562226,104.7802575107296,114.98678111587984,"Joely Rodriguez",11487,570257
"Max Scherzer","WSN",67.1,114.23931899641578,,109.71316239316239,,120.48240343347639,110.0210909090909,99.20340206185568,,,112.22263245033115,105.0642549668874,114.78261589403975,"Max Scherzer",3137,453286
"Chad Green","NYY",25.2,113.17073482428114,124.29,,,,117.71314285714288,,,,114.44756501182034,104.95186761229314,114.63839243498816,"Chad Green",15552,643338
"A.J. Minter","ATL",21.2,114.12233766233764,,125.95491124260356,,,,110.58648648648645,,,118.44565656565659,99.93888888888888,114.5781818181818,"A.J. Minter",18655,621345
"Nick Anderson","TBR",16.1,101.65407894736842,109.9,,,,130.5717073170732,,,,111.7716101694915,111.06974576271188,114.44855932203389,"Nick Anderson",18337,623433
"Zack Wheeler","PHI",71,106.58224576271185,127.40323404255318,109.0448366013072,88.48962962962963,,126.03541284403671,76.5704761904762,,,111.37181395348836,103.39542325581395,114.18048372093024,"Zack Wheeler",10310,554430
"Ryan Pressly","HOU",21,91.12610687022901,,,,122.1464864864865,127.53837837837835,,,,111.76498583569405,104.05082152974505,113.96662889518412,"Ryan Pressly",7005,519151
"Zac Gallen","ARI",72,118.43545871559631,87.78,101.34530909090908,,91.26,,88.0202830188679,107.39422222222224,,106.32617461746172,106.38118811881189,113.83830783078308,"Zac Gallen",19291,668678
"Kevin Gausman","SFG",59.2,98.71971887550202,,,115.87155555555556,107.8869696969697,,96.00964539007094,,,103.70008678849698,110.42893273268169,113.57963537044908,"Kevin Gausman",14107,592332
"Aaron Nola","PHI",71.1,106.86007142857143,110.56024193548389,,,,,95.95853503184713,138.61006535947712,,113.12488230165647,100.61478639930255,113.50521360069745,"Aaron Nola",16149,605400
"Jalen Beeks","TBR",19.1,103.28641791044774,,103.76304347826085,,,,115.10489208633092,,,108.54037499999998,108.66649999999997,113.215375,"Jalen Beeks",17192,656222
"Julio Urías","LAD",55,106.26928425357873,98.64,,,133.2279166666667,129.4862385321101,106.24741379310345,,,113.49472,102.46331428571428,113.19241142857142,"Julio Urias",14765,628711
"Adrian Morejon","SDP",19.1,95.77546961325967,,,,146.13899999999998,114.0111111111111,135.11571428571432,,,111.42204968944098,108.1186956521739,113.12614906832297,"Adrian Morejon",20039,670970
"Yu Darvish","CHC",76,131.67459770114942,111.22319999999998,106.55764705882353,105.00252427184468,107.28648464163822,107.73470588235296,,114.8190099009901,,111.71369337979097,102.57012195121956,113.1,"Yu Darvish",13074,506433
"Will Harris","WSN",17.2,97.18,,96.47071161048692,,,92.96025641025643,,,,95.69426934097424,113.25358166189109,113.06395415472777,"Will Harris",3192,501789
"Trevor Rosenthal","- - -",23.2,108.9272373540856,110.73285714285716,,,144.80102564102563,,118.80937499999999,,,117.24807041361211,97.78916146257579,112.93355371526837,"Trevor Rosenthal",10745,572096
"Josh Hader","MIL",19,,130.45000000000002,,,121.33699999999997,,,,,127.55336927223719,91.4279784366577,112.7017789757412,"Josh Hader",14212,623352
"Kyle McGowin","WSN",11,110.18173913043478,90.1478787878788,,,112.39575471698114,,84.76,,,109.69823321554767,97.37533568904594,112.48148409893993,"Kyle McGowin",15071,641851
"Jordan Romano","TOR",14.2,112.61536842105266,,,,107.99647887323944,,,,,109.8479324894515,98.23569620253168,112.48101265822781,"Jordan Romano",16122,605447
"Josh Staumont","KCR",25.2,114.51700636942677,122.74785714285714,,,,123.90661538461539,,,,117.59139830508474,95.30555084745761,112.37377118644066,"Josh Staumont",18335,622251
"Lance Lynn","TEX",84,113.48348571428572,91.69111111111111,109.80709265175717,,,117.03193277310925,92.15285714285713,,,108.8401137980085,106.31908961593173,112.26145092460884,"Lance Lynn",2520,458681
"Daniel Norris","DET",27.2,93.99965665236051,,,,121.47962264150947,96.72,111.05426666666669,,,105.21574384236453,104.6759007271874,112.10709903823597,"Daniel Norris",13475,596057
"Dinelson Lamet","SDP",69,101.05051282051281,102.85505154639173,,,126.80562724014338,,,,,114.98371647509578,99.95540229885056,112.07572796934866,"Dinelson Lamet",17186,659275
"Johan Quezada","MIA",3,87.97555555555556,,,,141.32090909090908,,,,,108.21000000000001,108.02965517241381,112.05862068965517,"Johan Quezada",20643,629498
"JoJo Romero","PHI",10.2,97.02093023255813,112.3509433962264,,,130.81377777777777,,119.91071428571429,,,114.64464285714286,101.80726190476192,111.96928571428569,"JoJo Romero",19574,668941
"Trevor Bauer","CIN",73,117.53623188405798,132.075,96.67982832618026,,114.16735135135137,,94.655,108.6230601092896,,111.31829457364341,101.18723514211887,111.96549526270458,"Trevor Bauer",12703,545333
"Tanner Scott","BAL",20.2,98.91843902439024,92.07666666666665,,,132.36746268656714,,,,,111.7912463768116,97.34405797101448,111.94579710144929,"Tanner Scott",17586,656945
"Mychal Givens","- - -",22.1,110.37836431226765,89.38,,,106.40033898305086,,87.3013953488372,,,104.97999999999999,108.69378313253011,111.7230361445783,"Mychal Givens",10430,571710
"Javy Guerra","SDP",13.1,84.94,107.65270440251571,,,124.92562500000001,,93.98727272727274,,,111.62051063829786,101.88391489361699,111.46459574468084,"Javy Guerra",17292,642770
"Tyler Rogers","SFG",28,86.41199999999999,94.44599118942733,,,123.36734939759036,,,,,103.83916849015317,113.74253829321664,111.41330415754919,"Tyler Rogers",15541,643511
"Ryan Brasier","BOS",25,107.43246963562753,101.525,,,102.53814285714284,,115.5342857142857,,,105.99476415094341,108.10198113207547,111.40160377358495,"Ryan Brasier",5615,518489
"Charlie Morton","TBR",38,96.45769230769231,106.99188405797102,98.38586206896552,97.86857142857141,,137.12166666666667,,,,112.19100303951365,105.35702127659575,111.33106382978723,"Charlie Morton",4676,450203
"Wander Suero","WSN",23.2,,,112.15909385113267,,,115.852,81.5173076923077,,,108.19373684210525,103.00378947368422,111.31684210526318,"Wander Suero",15855,593833
"Freddy Peralta","MIL",29.1,106.36593406593408,,,,97.00166666666667,104.32716981132076,,,,104.45877593631738,102.78348673589231,111.20697779683452,"Freddy Peralta",18679,642547
"Sandy Alcantara","MIA",42,105.1501219512195,102.38675324675326,,,120.04930555555555,104.83169811320755,101.76382352941177,,,107.05921212121211,104.26963636363637,111.00445454545452,"Sandy Alcantara",18684,645261
"Robert Stephenson","CIN",10,98.33745454545453,,,79.28857142857143,110.70956521739127,108.1225,,,,105.21886363636366,107.36761363636366,110.74738636363637,"Robert Stephenson",13594,596112
"Daniel Hudson","WSN",20.2,117.97477351916375,,,,132.41492063492066,120.8742857142857,98.14666666666666,,,119.3737765957447,93.07558510638296,110.73553191489363,"Daniel Hudson",7146,543339
"Jhoulys Chacín","ATL",5,77.97333333333334,81.93818181818182,,,,113.03777777777778,97.13,,,98.21239130434782,113.22586956521738,110.67826086956521,"Jhoulys Chacin",2608,468504
"Chris Martin","ATL",18,95.11371900826448,105.81333333333333,102.86653846153845,104.09310344827588,117.2309589041096,,,,,103.06327402135224,112.74391459074737,110.62113879003557,"Chris Martin",11847,455119
"Julian Merryweather","TOR",13,99.85458646616542,120.18,,,119.09485714285714,98.24181818181818,131.29707317073172,,,108.29974248927037,106.213991416309,110.43502145922747,"Julian Merryweather",16703,657240
"Kenta Maeda","MIN",66.2,94.49282608695653,87.43971428571429,99.5325925925926,95.29702422145328,103.27118110236222,83.23352941176469,,,,97.37471544715447,111.52898373983741,110.38967479674797,"Kenta Maeda",18498,628317
"Taylor Widener","ARI",20,124.2269527896996,117.755,,,100.9344736842105,,86.73843137254903,,,114.04005494505493,94.81835164835164,110.33351648351649,"Taylor Widener",19266,642203
"Garrett Cleavinger","PHI",0.2,101.72,,,,145.04,89.90000000000002,,,,106.83800000000001,110.53200000000001,110.328,"Garrett Cleavinger",17897,664076
"Joey Gerber","SEA",15.2,120.58707482993196,,,,103.85827160493828,,,,,114.41047210300431,98.23141630901287,110.2830042918455,"Joey Gerber",24591,680702
"Aaron Loup","TBR",25,,123.27023529411765,99.97509433962266,,,101.16857142857144,109.922,,,112.64137313432836,102.75277611940297,110.2796417910448,"Aaron Loup",10343,571901
"Jonathan Hernández","TEX",31,112.22,108.79531914893617,,,112.84213197969541,,81.84937499999998,,,106.85345454545457,99.54678787878785,110.27256565656563,"Jonathan Hernandez",17464,642546
"Jacob Webb","ATL",10,95.63636363636364,,,,88.45199999999998,,108.87563636363636,,,98.90154761904763,112.4525,110.26666666666667,"Jacob Webb",19274,657097
"Cy Sneed","HOU",17.1,,,109.4642735042735,,122.07744680851063,109.3944,98.412,,,111.03059880239523,107.13784431137726,110.2488622754491,"Cy Sneed",16106,605482
"Mike Mayers","LAA",30,94.25767441860467,,95.0425806451613,,106.95445544554455,79.74461538461539,,,,99.09800391389432,112.02692759295499,110.22125244618395,"Mike Mayers",15451,594577
"John King","TEX",10.1,89.30857142857144,107.0272072072072,,,119.53333333333335,,91.63875,,,106.13344086021507,107.35301075268819,110.19881720430108,"John King",22051,667463
"Hoby Milner","LAA",13.1,112.75255813953488,101.71,,,110.99577981651377,,88.844,,,111.31449392712545,108.25457489878546,110.1679352226721,"Hoby Milner",13346,571948
"Zach Eflin","PHI",59,82.0340909090909,103.27923728813559,,,95.87232432432431,118.89733333333334,73.205,,,100.21696172971029,111.86463929023196,110.15604198529468,"Zach Eflin",13774,621107
"Rowan Wick","CHC",17.1,108.94534161490687,,98.81641025641028,,,,,81.91865384615383,,98.43683168316828,114.12818481848183,109.9983498349835,"Rowan Wick",14646,592858
"Taylor Hearn","TEX",17.1,112.02669811320754,144.02,,,128.6490909090909,,89.1435,,,114.19227272727272,97.3539772727273,109.9144886363636,"Taylor Hearn",18325,621368
"John Curtiss","TBR",25,94.21308411214955,89.07333333333334,,,109.39952095808384,,,,,100.77744791666663,111.02473958333333,109.84453124999999,"John Curtiss",16128,595928
"Shane Bieber","CLE",77.1,109.01974413646055,,84.88523076923079,,100.19402777777778,,85.30438095238097,111.76830769230769,,102.90184168012928,104.50969305331175,109.75861066235865,"Shane Bieber",19427,669456
"Brooks Raley","- - -",20,77.3185,108.16105263157894,108.97254901960784,,152.47298245614033,107.81891891891892,73.4218181818182,,,111.25376874765657,103.62573490813648,109.60352948068991,"Brooks Raley",10061,548384
"Dillon Peters","LAA",1.2,93.34,,,,,96.28,100.08,,,95.86555555555555,115.36111111111111,109.5788888888889,"Dillon Peters",18790,596071
"Richard Bleier","- - -",16.2,101.74,113.98270270270272,90.9190243902439,,123.12075471698112,,91.16833333333334,,,110.65338470260798,100.5136939490774,109.4197680651479,"Richard Bleier",7803,542947
"Josh Fleming","TBR",32.1,86.315,109.9029482071713,97.75449275362318,,,103.01500000000001,98.78520547945205,,,104.34579053320566,105.00806295336534,109.33775715466788,"Josh Fleming",20418,676596
"Jake McGee","LAD",20.1,105.58818750000003,182.87,,,135.45999999999998,,,,,107.00072727272726,108.86036363636363,109.31812121212124,"Jake McGee",7550,459429
"Tommy Milone","- - -",39,99.23754966887417,109.31058823529412,,,95.26480531813864,88.03571428571429,92.70139705882353,,,96.03918114671343,112.37625183768178,109.17120221289362,"Tommy Milone",7608,543548
"Jeurys Familia","NYM",26.2,91.16323529411765,126.64813397129186,,96.02578947368421,96.79259259259258,173.5,,,,109.79823788546254,96.39762114537444,109.02533039647584,"Jeurys Familia",5114,544727
"Adam Kolarek","LAD",19,81.28799999999998,116.52636815920398,,,125.99913043478261,,74.73222222222222,,,112.93657370517927,96.60390438247012,108.87577689243031,"Adam Kolarek",10843,592473
"Edwin Díaz","NYM",25.2,120.91646258503403,121.25999999999999,,,125.66850828729281,,84.32,,,122.61443983402492,85.87298755186721,108.81186721991703,"Edwin Diaz",14710,621242
"Jeffrey Springs","BOS",20.1,103.49347368421051,,,,105.2352727272727,,109.34038095238095,,,105.48241975308646,105.81219753086422,108.76518518518515,"Jeffrey Springs",17677,605488
"Edinson Volquez","TEX",5.2,107.15599999999999,114.25511111111112,,,,,102.33272727272727,102.46600000000001,,107.77166666666669,100.96555555555557,108.74499999999998,"Edinson Volquez",3990,450172
"Kodi Whitley","STL",4.2,77.2429268292683,,,,113.23428571428572,,85.69090909090909,,,86.20051948051946,107.11454545454545,108.7412987012987,"Kodi Whitley",19731,676831
"Aaron Civale","CLE",74,97.97769230769231,94.03230769230768,94.35988405797103,,95.41070175438598,113.42787401574803,81.88454545454545,,,97.18920000000001,111.24273333333329,108.7061666666667,"Aaron Civale",19479,650644
"Yusei Kikuchi","SEA",47,108.723,,102.8654716981132,,114.55496062992124,,117.85079999999998,,,107.87116161616164,98.91391414141411,108.69896464646465,"Yusei Kikuchi",20633,579328
"Steven Matz","NYM",30.2,,100.0759411764706,,,98.37466666666667,122.76926315789474,108.17809523809522,,,105.55790722936887,104.61053655307305,108.69246562852626,"Steven Matz",13361,571927
"Andrew Heaney","LAA",66.2,111.5445933014354,,,,,98.1473484848485,90.60306878306878,,,104.58042592592592,109.35005555555553,108.67083333333332,"Andrew Heaney",15423,571760
"Tanner Rainey","WSN",20.1,110.37098901098899,,,,120.29658119658119,,,,,114.25491638795985,93.7459531772575,108.63364548494984,"Tanner Rainey",17610,663432
"Evan Marshall","CHW",22.2,82.14815789473685,96.42972972972973,,,,105.019173553719,81.042,,,90.29603133159269,119.03237597911227,108.626318537859,"Evan Marshall",12297,605359
"Jordan Montgomery","NYY",44,104.75718309859155,111.01125628140704,91.79360000000001,,,127.46436363636363,118.24136125654454,,,114.07610738255036,96.95089932885905,108.54021476510064,"Jordan Montgomery",16511,656756
"Victor González","LAD",20.1,107.69466666666668,111.57223684210528,,,124.57884615384614,,92.755,,,115.57599999999998,96.59006896551725,108.42268965517239,"Victor Gonzalez",16408,624647
"Jimmy Cordero","CHW",26.2,87.8574358974359,108.38320000000003,86.47272727272725,,121.63969696969697,,96.53260869565217,94.41833333333334,,106.30545023696685,102.26151658767773,108.30075829383881,"Jimmy Cordero",15690,622772
"Cristian Javier","HOU",54.1,92.88685714285714,,,,122.71893805309738,,74.8465625,105.73947368421052,,99.70931383577054,106.54557930258713,108.28958380202478,"Cristian Javier",17606,664299
"Yimi García","MIA",15,111.98789915966384,,,,110.51239436619719,93.93461538461541,99.6432,,,108.32497925311208,100.32448132780085,108.15593360995848,"Yimi Garcia",12095,554340
"Zack Burdi","CHW",7.1,104.26194444444445,108.94,,,128.9137704918033,,93.94260869565218,,,112.13428571428574,96.57857142857142,108.12321428571427,"Zack Burdi",19159,641420
"Jorge Alcala","MIN",24,79.01164835164836,89.89599999999999,,,127.87533333333332,,81.99999999999999,,,101.307960199005,99.14243781094528,108.1228855721393,"Jorge Alcala",19459,660896
"Max Fried","ATL",56,96.33563829787235,104.17296703296705,,,115.96161290322578,115.1509900990099,96.66636363636363,,,105.41790412486064,102.35293199554071,108.0359197324415,"Max Fried",13743,608331
"Taylor Rogers","MIN",20,125.22,105.53350785340315,,,118.33172839506175,,,,,111.53762711864405,106.02485875706213,108.010790960452,"Taylor Rogers",13449,573124
"Joel Kuhnel","CIN",3,84.3309090909091,97.86727272727272,,,97.082,,99.045,,,92.44982456140352,113.03859649122808,107.98105263157895,"Joel Kuhnel",19995,669270
"Hunter Strickland","NYM",3.1,94.09741935483872,82.94,,,114.9832,,103.54,,,102.08032786885245,107.82491803278688,107.96590163934427,"Hunter Strickland",7836,519326
"José Berríos","MIN",63,110.36125874125875,111.01274021352314,,,,115.3565749235474,89.97864734299519,,,108.18481818181814,101.84612727272729,107.8806727272727,"Jose Berrios",14168,621244
"Andrew Kittredge","TBR",8,133.18,117.61259259259258,,,103.43584905660376,,117.24857142857142,,,111.1921739130435,96.96695652173912,107.77269565217391,"Andrew Kittredge",12828,552640
"Merrill Kelly","ARI",31.1,106.34888888888888,102.98096385542169,104.43284210526316,,,98.75390476190476,79.3331506849315,,,99.51763213530656,106.42816067653277,107.63006342494714,"Merrill Kelly",11156,518876
"Tarik Skubal","DET",32,116.73275862068965,,101.78,,122.8015053763441,,107.29298969072165,90.43869565217392,,113.87690695084993,96.66360745846413,107.62820047565705,"Tarik Skubal",22267,669373
"Dan Altavilla","- - -",20.1,101.5264705882353,,,,121.8235233160622,,,,,112.31801652892563,94.73526170798897,107.61101928374656,"Dan Altavilla",16507,656186
"Adam Ottavino","NYY",18.1,81.58,107.16697368421053,100.51285714285713,,112.57149999999999,,88.44500000000001,,,108.70477876106195,98.13280235988199,107.51085545722712,"Adam Ottavino",1247,493603
"Corbin Burnes","MIL",59.2,110.33840000000001,90.66742514970059,114.76918238993713,,119.4503125,125.24065217391303,90.75446428571429,,,105.52717731773177,97.06236884741105,107.5091180065375,"Corbin Burnes",19361,669203
"Carl Edwards Jr.","SEA",4.2,89.52594594594595,,,,,98.25157894736843,,,,92.48642857142856,112.91250000000001,107.47071428571428,"Carl Edwards Jr.",13607,605218
"Héctor Rondón","ARI",20,91.54261780104711,110.30097560975608,,,121.27989247311828,,100.6542857142857,,,104.42491379310343,107.77943965517245,107.2976293103448,"Hector Rondon",2391,444468
"Dylan Floro","LAD",24.1,89.52133333333335,112.46125786163522,,,101.77008547008545,,95.00275,,,104.39752021563339,102.60700808625339,107.14539083557952,"Dylan Floro",13394,571670
