Name,Team,IP,Stf+ FA,Stf+ SI,Stf+ FC,Stf+ FS,Stf+ SL,Stf+ CU,Stf+ CH,Stf+ KC,Stf+ FO,Stuff+,Location+,Pitching+,NameASCII,PlayerId,MLBAMID
"Pedro Strop","CHC",2,77.45777777777776,74.67249999999999,85.876,,72.94461538461539,,,,,78.46488888888888,126.00355555555558,110.04533333333335,"Pedro Strop",4070,467008
"Lucas Giolito","CHW",178.2,96.60542242703532,,,,105.58068857589986,108.8031325301205,123.61016985138005,,,107.45510451786913,102.47863115306812,110.04389750505732,"Lucas Giolito",15474,608337
"Collin McHugh","TBR",64,100.08742857142857,,95.83229813664596,,115.87506825360495,113.63499999999999,73.94,,,107.4682836815802,107.60167087263054,109.98834018659414,"Collin McHugh",7531,543521
"Luke Jackson","ATL",63.2,97.46845744680851,,,,117.30981617647059,101.28177777777776,,,,108.17669829222014,100.83288425047441,109.98070208728653,"Luke Jackson",11752,592426
"Hoby Milner","MIL",21.2,111.44250000000002,111.40307692307691,,,115.84184397163119,,99.63741935483868,,,112.0772448979592,107.72428571428573,109.94224489795918,"Hoby Milner",13346,571948
"Logan Webb","SFG",148.1,85.29990783410138,114.5995459976105,89.03083333333335,,115.80764449039941,,114.62172413793105,,,111.7948231201346,99.24270863259633,109.93083794465754,"Logan Webb",17995,657277
"Lance Lynn","CHW",157,115.37078694817659,92.63575150300599,109.67315245478035,,108.03999999999999,107.10027027027026,85.36767857142856,,,107.49183967935873,103.52554709418834,109.82174749498999,"Lance Lynn",2520,458681
"Aaron Nola","PHI",180.2,103.53629496402877,107.1189598108747,90.64000000000001,,,,94.37195246179965,128.3813982521848,,108.71579445571332,103.56910750507105,109.78830290736984,"Aaron Nola",16149,605400
"Alex Vesia","LAD",40,117.20114406779663,,,,116.03185840707961,,95.85911764705884,,,114.76771604938273,95.80867283950612,109.70077160493825,"Alex Vesia",25007,681911
"Max Scherzer","- - -",179.1,113.97509520182787,,104.58160000000001,,120.47725524768828,104.07778701986757,98.62348448687348,,,110.99188156182954,100.27150140922424,109.67623311471117,"Max Scherzer",3137,453286
"Diego Castillo","- - -",58.1,81.62810810810811,90.48830324909748,,,116.55958175538883,,,,,107.47670567960091,100.9835220429874,109.66839634545056,"Diego Castillo",17496,650895
"Erasmo Ramírez","DET",26.2,121.07230769230772,102.1075,105.87604519774013,,87.8,123.89,86.89687500000001,,,103.8188746803069,107.55820971867004,109.63616368286445,"Erasmo Ramirez",10314,541640
"Matt Wisler","- - -",48.2,79.45222222222222,,,,105.93283606016625,,,,,103.5072199040866,107.81342886420462,109.5784626525119,"Matt Wisler",12804,605538
"Drew Rasmussen","- - -",76,99.73948253557568,94.40000000000002,123.52000000000001,,121.18263596196527,99.35374999999999,76.57571428571428,,,105.60898906234706,106.15596444651074,109.57663153322896,"Drew Rasmussen",25385,656876
"Rafael Montero","- - -",49.1,98.17055016181233,125.18283185840708,,,108.2146261430877,,89.81053892215569,,,105.48415357586993,105.31255725146067,109.55731932940702,"Rafael Montero",12760,606160
"Richard Lovelady","KCR",20.2,95.75790476190478,90.23358490566036,,,106.15936305732484,,,,,99.99872611464967,108.89458598726112,109.1430573248408,"Richard Lovelady",19337,663992
"Sean Doolittle","- - -",49.2,113.40136170212769,,,112.82666666666667,114.67119999999997,117.68358974358976,,,,113.85162118633764,98.53763968234676,109.10263056602246,"Sean Doolittle",1581,448281
"Jordan Montgomery","NYY",157.1,98.33524038461539,104.0326371681416,93.26474576271187,,,126.97246280991739,109.70089456869012,,,108.41699570815449,102.50753023800232,109.01848614904402,"Jordan Montgomery",16511,656756
"A.J. Minter","ATL",52.1,114.28930107526882,,127.62191214470286,,,,107.46717948717951,,,119.23898966704934,92.4436739380023,108.99380022962109,"A.J. Minter",18655,621345
"Richard Bleier","MIA",58,96.31,120.1118571428571,108.38817610062891,,126.19069767441862,,99.98666666666666,,,117.50197640117993,96.43333333333332,108.92669616519181,"Richard Bleier",7803,542947
"Luis Patiño","TBR",77.1,113.02133010882707,93.91581395348838,,,116.76814404432132,89.11666666666667,86.93294117647058,,,110.95491575091572,96.65446153846152,108.65907692307694,"Luis Patino",22815,672715
"Joely Rodríguez","- - -",46.1,95.39116666666668,113.9884403669725,,,96.84413793103448,,107.60512280701752,,,108.12934524066921,98.70197719331401,108.64893174777175,"Joely Rodriguez",11487,570257
"Kutter Crawford","BOS",2,94.52,,99.32,,,,,84.46000000000001,,93.51543859649121,109.71543859649123,108.60912280701754,"Kutter Crawford",20531,676710
"Sergio Romo","OAK",61.2,88.73714285714284,89.3930886850153,,,115.88062068965519,,84.03157894736843,,,103.51691275167784,106.53697027804408,108.59601150527328,"Sergio Romo",9817,489265
"Andrew Heaney","- - -",129.2,117.16316890881915,,,,98.361,95.66418645513035,95.32428571428571,,,108.33039778337616,103.5995313882611,108.5938829940663,"Andrew Heaney",15423,571760
"Jameson Taillon","NYY",144.1,103.09396771452846,91.69829457364341,95.86277372262776,,93.48324175824175,100.38871111111109,75.24388489208636,,,98.46720637583891,109.23338087248318,108.5625755033557,"Jameson Taillon",11674,592791
"Brooks Raley","HOU",49,77.36918032786886,103.72458015267175,100.47792857142855,,149.5113934426229,101.8090265486726,86.49212121212119,,,112.79199535962874,98.10424593967515,108.51148491879354,"Brooks Raley",10061,548384
"Trevor May","NYM",62.2,101.15206537890042,,,,101.32678832116787,,92.58058823529413,,,99.87730941704031,108.25734529147985,108.25244843049329,"Trevor May",6398,543507
"Spencer Turnbull","DET",50,95.29250836120403,101.84576470588235,,,110.33747368421051,120.37896551724137,98.38724137931034,,,102.5391461836999,107.30745148771022,108.23195342820183,"Spencer Turnbull",16207,605513
"Michael King","NYY",63.1,137.35932584269665,110.02108411214954,108.65385620915033,,124.65067961165049,121.97333333333331,82.88619047619048,,,110.39590207041894,98.99723457579276,108.22167565117063,"Michael King",19853,650633
"Yu Darvish","SDP",166.1,115.39549019607843,102.63991228070176,95.38000000000002,106.12207407407408,103.5667161159811,98.4661417322835,,111.30132075471698,,106.06709630702399,100.77807385952201,108.05566256335999,"Yu Darvish",13074,506433
"Freddy Peralta","MIL",144.1,107.35112387202625,92.14903225806451,,,110.93397955934793,99.40788091727576,86.29508771929824,,,105.19285785977134,101.36915099963403,108.0313681189093,"Freddy Peralta",18679,642547
"Bailey Ober","MIN",92.1,95.67957943925234,,192.56,,101.53105121293798,102.11256410256411,94.39479166666666,,,98.16357590966125,112.81198243412801,107.95543287327477,"Bailey Ober",21224,641927
"Ramón Rosso","PHI",8,90.45835294117646,,,,126.29137254901961,,79.575,,,102.54458333333334,111.2425,107.92736111111111,"Ramon Rosso",20368,665759
"Tarik Skubal","DET",149.1,101.79602199816681,100.9634650455927,107.39428571428572,101.66033898305085,116.02226392332105,,102.79659016393441,95.66514285714287,,104.66898694147822,105.19735490221973,107.9226580333713,"Tarik Skubal",22267,669373
"Pablo López","MIA",102.2,106.61594982078854,111.57014218009476,89.21746192893401,,111.48,95.00721518987342,100.05344383057091,,,101.64588093806378,104.30855081178596,107.86375225496089,"Pablo Lopez",17085,641154
"Julian Merryweather","TOR",13,103.64406779661016,,,,117.60725333333336,91.964,120.13034482758623,,,107.3547585855545,101.96019266841118,107.72765856934443,"Julian Merryweather",16703,657240
"Danny Duffy","KCR",61,112.30875000000003,92.39193798449614,,,93.32608695652172,103.22899082568807,95.21767741935484,,,102.65545593689055,105.08989062150326,107.70957683269924,"Danny Duffy",3542,518633
"Blake Snell","SDP",128.2,100.39347402597399,,,,114.89772646536413,103.55848101265825,83.27619047619048,,,102.61162173727004,102.06598202824131,107.65020967051768,"Blake Snell",13543,605483
"Joey Krehbiel","- - -",8.1,97.89999999999999,,114.62620689655174,,91.99000000000001,,101.76857142857142,,,105.67563909774437,100.30691729323308,107.57368421052634,"Joey Krehbiel",13707,607216
"John Curtiss","- - -",44.1,101.01582857142856,,,,109.26424266315118,,,,,105.1277253059066,103.22395880035452,107.51493291031457,"John Curtiss",16128,595928
"John Brebbia","SFG",18.1,100.76402439024392,,,,100.79515527950309,,83.39199999999998,,,100.54656534954404,113.40765957446807,107.48559270516716,"John Brebbia",12777,605154
"Matt Barnes","BOS",54.2,99.30362445414845,,,,,,105.9725,106.57114606741574,,102.93882480957565,106.26163220892272,107.46711643090319,"Matt Barnes",12863,598264
"Daniel Camarena","SDP",9.1,86.38941176470587,90.99034482758621,,,101.58461538461538,86.19789473684209,81.33090909090909,,,92.12344827586209,112.1532183908046,107.4393103448276,"Daniel Camarena",14467,547176
"Adam Conley","TBR",19.2,110.87874999999997,,,,136.2744,92.14,123.24470588235293,,,118.65628378378376,93.98864864864868,107.42614864864863,"Adam Conley",14457,543045
"Erik Swanson","SEA",35.1,100.75355029585798,,,122.98974789915965,106.1136448598131,,,,,106.46212765957449,103.43095744680855,107.42429078014186,"Erik Swanson",16587,657024
"Jake Reed","- - -",10,141.065,84.61927272727272,,,93.39508587593453,,,,,91.53474285714285,117.17329285714285,107.40876071428572,"Jake Reed",16209,596082
"Daniel Zamora","SEA",4.1,80.85714285714286,,,,103.338,,,,,98.4203125,109.0203125,107.32875,"Daniel Zamora",17811,623354
"James Paxton","SEA",1.1,110.34,,113.82,,,,,,,110.20583333333336,101.13916666666665,107.3075,"James Paxton",11828,572020
"Phil Bickford","- - -",51.1,105.46518072289155,80.48,,,102.50598540145984,,96,,,104.38284100459433,103.4867235824742,107.28986700190492,"Phil Bickford",18519,641360
"Tejay Antone","CIN",33.2,100.19005917159761,,,,120.38093023255814,127.96363636363635,,,,116.49856332703213,96.22328922495277,107.2565595463138,"Tejay Antone",16233,622088
"Kevin Gausman","SFG",192,94.99540113708147,,,118.4222910798122,97.52075268817205,,92.64416666666669,,,103.3475910457735,103.59175409288345,107.23524891413302,"Kevin Gausman",14107,592332
"Nestor Cortes","NYY",93,107.73984639016896,128.76317460317463,101.6768715083799,,113.88014217082844,,83.1486301369863,,,106.08792259192934,103.51001032531889,107.16668423397329,"Nestor Cortes",17874,641482
"Wandy Peralta","- - -",51,79.21059829059828,102.9784090909091,,,111.97338598901099,,106.3361170212766,,,102.25242257855838,100.6614495681721,107.13962955367106,"Wandy Peralta",14295,593974
"Luis Severino","NYY",6,91.78651162790699,,86.78999999999999,,128.29481481481483,,87.06923076923077,,,100.49142857142857,108.33795918367346,107.04877551020407,"Luis Severino",15890,622663
"Dylan Cease","CHW",165.2,94.16145533141211,,,,126.21496688741725,,115.41436619718311,107.85300668151451,,107.58528416779433,100.72792963464138,106.98147496617054,"Dylan Cease",18525,656302
"Shohei Ohtani","LAA",130.1,96.5191479820628,,95.38489959839357,123.17013623978202,131.44573333333332,101.25159420289853,,,,109.13180425111216,95.13405832921406,106.98078101828969,"Shohei Ohtani",19755,660271
"Emilio Pagán","SDP",63.1,113.79324404761907,,103.12560386473429,87.37,,,89.19750000000002,,,109.58973467520583,101.65313815187558,106.93405306495877,"Emilio Pagan",14771,641941
