Name,Team,IP,Stf+ FA,Stf+ SI,Stf+ FC,Stf+ FS,Stf+ SL,Stf+ CU,Stf+ CH,Stf+ KC,Stf+ FO,Stuff+,Location+,Pitching+,NameASCII,PlayerId,MLBAMID
"Orion Kerkering","PHI",63,98.55823343848579,113.99224242424245,,,131.83767782698217,,,,,119.36292550037123,107.66461576319558,123.16851809405871,"Orion Kerkering",31776,689147
"Brooks Raley","NYM",7,,97.77090909090909,111.73655172413794,,160.08456140350876,,105.14090909090909,,,132.38453781512604,100.0257142857143,122.24084033613445,"Brooks Raley",10061,548384
"Yennier Cano","BAL",60,76.9654054054054,126.86589595375722,,,117.79190839694658,,93.46412955465588,,,111.63201990049755,111.35144278606971,122.00220895522389,"Yennier Cano",25911,666974
"Clay Holmes","NYY",63,,108.85213703099511,,,147.7255932203391,,,,,125.77850138760407,101.78538390379276,121.90016651248843,"Clay Holmes",13649,605280
"Ryan Helsley","STL",66.1,106.67442080378252,,,,148.97497777777772,137.93448275862073,,,,129.10971982758622,95.03034482758618,121.19028017241375,"Ryan Helsley",18138,664854
"Jeremiah Estrada","SDP",61,112.73333333333336,,,113.99869346733671,87.42675105485232,,,,,107.00977999999996,113.58448000000001,121.11626000000005,"Jeremiah Estrada",22210,669093
"Yimi García","- - -",39,126.68911504424776,114.51392156862747,,,147.23122542595019,109.76698612862546,96.49186440677965,,,122.17623493208835,101.47299292586308,120.70557717883413,"Yimi Garcia",12095,554340
"Mason Miller","OAK",65,125.97566563467493,,,96.29333333333334,135.99888268156423,,96.10823529411765,,,129.13345703125,92.79435546875,120.41171875000002,"Mason Miller",31757,695243
"Tyler Rogers","SFG",70.1,99.7525,112.65783699059563,,,130.51898305084745,,,,,119.02858291457294,110.8556180904523,120.22936683417088,"Tyler Rogers",15541,643511
"Marc Church","TEX",1,90.22,,,,127.22,,,,,109.95333333333333,117.13466666666666,120.05866666666667,"Marc Church",26353,687847
"Mason Montgomery","TBR",9.2,117.77582608695653,,,,134.7488372093023,,,,,122.39506329113921,98.84911392405064,119.64620253164554,"Mason Montgomery",29770,682254
"Josh Hader","HOU",71,,112.96261390887292,,,114.69855799373038,,83.83500000000001,,,113.08558899398112,106.37014617368871,119.41007738607044,"Josh Hader",14212,623352
"Corbin Burnes","BAL",194.1,,93.57459227467811,111.29461823573017,,133.2653302961276,118.00236024844723,98.48102719033231,,,113.18860962566843,103.77913101604281,119.23495320855606,"Corbin Burnes",19361,669203
"Drew Rasmussen","TBR",28.2,129.18774566473988,125.9271641791045,127.5748031496063,,141.7888,,,,,128.4815783591255,95.76409665929748,118.63470510930976,"Drew Rasmussen",25385,656876
"Justin Martinez","ARI",72.2,107.59865671641789,128.0542481203007,,136.4124513618677,99.84800000000004,,,,,121.38378839590443,94.40808873720137,118.50076791808868,"Justin Martinez",24453,679885
"A.J. Puk","- - -",71.1,110.88135188866801,96.00169491525423,,93.80799999999999,111.25377116872554,,84.56117647058824,,,108.5261757787358,111.26412019370575,118.35111822270659,"A.J. Puk",19343,640462
"Tanner Scott","- - -",72,120.95193033381713,,,,127.41545439965006,,199.12,,,123.68567112203928,96.34235206270479,118.34224120245986,"Tanner Scott",17586,656945
"Luis Guerrero","BOS",10,98.69580645161291,,,,130.4423684210526,,93.4739393939394,,,111.79766081871344,107.60081871345028,118.12467836257309,"Luis Guerrero",31184,692285
"Stephen Kolek","SDP",46.2,106.71828571428573,116.11609907120743,99.16610389610388,,109.31242236024846,,101.68872727272728,,,109.21974874371853,109.58103015075385,117.7152763819096,"Stephen Kolek",21487,663568
"Alex Cobb","CLE",16.1,,107.77519230769232,,96.63018867924528,,,,95.87,,101.26404958677684,112.57752066115702,117.49636363636363,"Alex Cobb",6562,502171
"Evan Phillips","LAD",54.2,114.0468059701493,104.60752688172045,99.62701492537313,,126.49915014164306,,,,,115.70426229508195,102.72236065573773,116.90107103825135,"Evan Phillips",17734,623465
"Abner Uribe","MIL",14.1,110.16,113.77652694610778,,,114.06831460674157,,,,,113.75232558139537,100.29395348837207,116.78682170542635,"Abner Uribe",25327,682842
"Aroldis Chapman","PIT",61.2,85.33404145077719,129.70315789473685,,110.62725925925926,103.38240802675583,,,,,105.26880212954748,112.58637089618459,116.60894409937887,"Aroldis Chapman",10233,547973
"Tony Santillan","CIN",30,95.43177631578946,,,,117.36587577128752,,82.524,,,103.79306219640753,113.85573409950601,116.06051609169269,"Tony Santillan",19926,663574
"Steven Okert","MIN",35.1,89.61150684931509,105.7025,,,127.84888740394256,,79.41918367346939,,,113.4265672375357,104.61595527444435,115.88219707563677,"Steven Okert",13580,595345
"Garrett Crochet","CHW",146,110.35281931464176,112.84160000000001,123.94311764705881,,136.60223175965666,,90.97577464788732,,,115.68551088777224,102.79943048576212,115.8363400335008,"Garrett Crochet",27463,676979
"Kevin Kelly","TBR",70.2,127.5878260869565,118.70907086614179,98.72758620689655,,134.63630662020904,,,,,121.68229795520945,106.08792599805258,115.37758519961046,"Kevin Kelly",25679,687330
"Paul Skenes","PIT",133,98.99856115107914,106.94398009950248,,,154.71160349854225,119.07460869565219,115.83175438596491,,,108.49213714285712,110.06643047619048,115.3399695238095,"Paul Skenes",33677,694973
"Steven Cruz","KCR",5.2,129.3870588235294,117.76,114.57000000000001,,112.3711111111111,,,,,119.31879999999998,94.45300000000002,115.2606,"Steven Cruz",23165,674444
"Lucas Erceg","- - -",61.2,102.9972013651877,129.2322772277228,,,120.26916666666666,,92.54191489361703,,,111.37495697145566,104.99027796023913,115.11779000961732,"Lucas Erceg",19360,668674
"Jhoan Duran","MIN",54.1,108.67459610027858,,,115.92014440433209,,137.3740163934426,,,,124.95506678539633,92.74074799643809,114.96336598397151,"Jhoan Duran",21029,661395
"Trevor Megill","MIL",46.1,108.0728151260504,,,,,,,140.36052631578949,,117.34851127819553,99.1035187969925,114.84917293233083,"Trevor Megill",17722,656730
"Justin Sterner","TBR",4,113.1448780487805,,105.49,,94.88,,,,,109.8965625,105.264375,114.39125,"Justin Sterner",27694,686993
"Dedniel Núñez","NYM",35,104.17209677419352,107.83692307692307,,,116.95,140.72,112.27000000000001,,,110.64208897485493,104.34131528046419,114.1666150870406,"Dedniel Nunez",23055,673380
"Kaleb Ort","HOU",24.2,120.67605911330047,,102.45565217391305,,123.05876923076924,,80.28896551724138,,,114.51999999999998,99.67857534246572,114.05342465753425,"Kaleb Ort",20061,672391
"José Alvarado","PHI",61.2,,107.796,116.25259433962268,,,126.33333333333333,,,,111.19906488549623,96.8337977099237,113.97958015267172,"Jose Alvarado",17780,621237
"Ryan Thompson","ARI",66.1,118.94600000000004,116.48217252396164,,,121.22464000000001,,,,,117.86314491264132,100.82448098663922,113.89465570400822,"Ryan Thompson",16647,657044
"Caleb Thielbar","MIN",47.1,100.71090909090907,,,,118.60822695035459,123.86137614678901,,,,112.13950169875424,106.1393884484711,113.79746319365806,"Caleb Thielbar",10078,573204
"Kenley Jansen","BOS",54.2,,124.06677966101692,119.78102941176469,,119.19737704918033,,,,,120.06796482412061,97.0238693467337,113.70479899497492,"Kenley Jansen",3096,445276
"Edwin Díaz","NYM",53.2,111.19343157894737,,,,118.28906178489703,,,,,114.59342105263158,95.60605263157893,113.50451754385968,"Edwin Diaz",14710,621242
"Jesus Tinoco","- - -",40.2,104.82829268292683,98.7,80.92,,120.24438973836028,,82.33583333333333,,,109.46398792559049,106.48598516275791,113.36709647756147,"Jesus Tinoco",16300,622786
"Zack Wheeler","PHI",200,109.44521394611729,117.31725557461408,96.82325088339223,93.50750000000001,108.39491094147584,125.72813880126182,,,,110.06214125918824,104.20097794822621,113.34263342921064,"Zack Wheeler",10310,554430
"Greg Weissert","BOS",63.1,120.24417021276591,102.97802325581398,,,111.30022471910115,,90.15516483516483,,,108.59425781250002,107.58386718750003,113.32042968750008,"Greg Weissert",20375,669711
"Bryan Woo","SEA",121.1,109.322884386174,107.97147208121827,,,111.2449685534591,,84.0469135802469,,,107.00321074138932,109.88493870402802,113.28187974314076,"Bryan Woo",30279,693433
"Anthony Bender","MIA",53,82.4148717948718,105.1508120649652,,,134.0834375,,104.50486486486486,,,117.48951295336784,99.84555440414503,113.26014507772017,"Anthony Bender",19742,669622
"Joe Ryan","MIN",135,106.86413725490198,102.66523809523807,,98.07905376344087,108.49277551020408,,,,,105.00798287345388,110.37780209324455,113.25613701236914,"Joe Ryan",21390,657746
"Dylan Cease","SDP",189.1,99.78023054755043,,108.08315789473684,,121.22009320905461,,96.43999999999998,98.05904382470119,,109.77129559748421,103.53666666666666,113.06290566037735,"Dylan Cease",18525,656302
"Collin Snider","SEA",41.2,111.00258992805756,89.56705882352941,103.16290909090908,,124.411968503937,,,,,113.74397037037038,106.0939555555556,112.97208888888885,"Collin Snider",23307,676092
"Jose A. Ferrer","WSN",32,113.29493670886077,119.13457142857143,,,144.29230769230767,,114.59868131868133,,,118.56122362869206,98.28544303797466,112.84776371308018,"Jose A. Ferrer",24017,678606
"Grayson Rodriguez","BAL",116.2,104.55954233409612,107.95090909090911,,,108.28520270270272,97.2483448275862,121.98506329113924,,,107.68981549815494,105.60374275171324,112.77544544016868,"Grayson Rodriguez",24492,680570
"Brendon Little","TOR",45.2,,116.37158690176318,92.65512820512821,,,,,126.05647058823533,,116.77740259740258,92.49818181818182,112.6503896103896,"Brendon Little",21574,663893
"Jordan Romano","TOR",13.2,101.66233009708738,,,,104.33117117117119,,,,,103.06666666666665,104.53793427230048,112.56441314553992,"Jordan Romano",16122,605447
"Spencer Schwellenbach","ATL",123.2,107.25009107468125,100.0511627906977,100.37848580441641,115.75429752066117,113.66647214854108,100.7938181818182,,,,107.04770212765953,106.78605319148939,112.52041489361697,"Spencer Schwellenbach",31846,680885
"Michael Kopech","- - -",67.2,126.86146993318484,,131.05366666666666,,127.30976000000001,,,,,127.33876906504217,86.0054887358028,112.45157809748477,"Michael Kopech",17282,656629
"Logan Webb","SFG",204.2,91.79129411764706,110.98906812842603,79.93523809523809,,108.71466863033872,,111.84006060606059,,,108.93711062362902,104.25727984957699,112.37064243183957,"Logan Webb",17995,657277
"Zack Kelly","BOS",56.2,110.06784998893319,,99.14612440191387,,133.44778106508878,,114.02980000000001,,,114.77284143033538,99.37618891296687,112.06420735003147,"Zack Kelly",20349,677161
"Ben Joyce","LAA",34.2,136.17311740890682,115.93298429319373,,,130.17975609756098,,129.07619047619048,,,127.9202382255083,85.30470018484287,112.05086025878003,"Ben Joyce",31461,690829
"George Kirby","SEA",191,103.18142999006955,107.80756062767473,96.60181818181817,115.90105960264898,92.5609116809117,,,117.77234567901235,,104.14894967916247,109.90483620398507,112.03644714623435,"George Kirby",25436,669923
"Tarik Skubal","DET",192,104.49581740976643,111.39171821305843,,,108.35904988123515,,126.58862337662333,98.01583333333333,,112.19324152542372,100.0975564971752,112.02959745762716,"Tarik Skubal",22267,669373
"Tyler Glasnow","LAD",134,107.40280662983423,114.09908571428572,,,100.55942446043166,115.41058823529411,,,,107.53906514172053,100.35201392342115,111.73309796121332,"Tyler Glasnow",14374,607192
"Tyler Zuber","TBR",3.1,93.4075,,113.9975,,139.74740740740742,,,,,114.4824,97.73626666666665,111.71866666666669,"Tyler Zuber",20379,676604
"Robert Suarez","SDP",65,118.61237553342816,112.96272108843537,88.005,,,,107.32130081300816,,,116.13734693877554,97.0009183673469,111.37367346938774,"Robert Suarez",30115,663158
"Matt Strahm","PHI",62.2,121.74225988700564,105.17706293706294,94.42137931034483,,116.08698412698413,,,,,115.10006066734073,101.07629929221427,111.29842264914052,"Matt Strahm",13799,621381
"Blake Snell","SFG",104,96.103922046285,,,,99.16180790960452,122.64212581344901,107.69536977491963,,,105.40034032898473,102.86879183210438,111.28287010777085,"Blake Snell",13543,605483
"Aaron Nola","PHI",199.1,111.36358511837656,108.7101226993865,95.63360544217686,,,,80.5945928338762,127.2737845567207,,111.60371815036174,101.2371689210444,111.18878892733561,"Aaron Nola",16149,605400
"Luis García","- - -",59,87.38988781431335,102.12934182590234,131.00000000000003,108.08922155688623,113.33768421052633,,,,,105.26506200983361,105.09863994935566,111.04922370445205,"Luis Garcia",6984,472610
"Hunter Bigge","- - -",17.1,104.88610169491525,,,,100.65696216514776,109.48591836734695,,,,103.84954074074072,106.56849629629629,111.0195398148148,"Hunter Bigge",26259,685801
"Mitch White","- - -",23.2,88.70824999999999,83.00210526315789,,,104.93247857142856,99.08185960591132,,,,95.37424133461417,115.85660592562375,111.01812634882619,"Mitch White",19225,669952
"Alex Speas","HOU",2,89.68,,106.26,,132.99040000000002,,,,,119.99384615384616,89.22974358974359,110.9574358974359,"Alex Speas",21859,666208
"Andrew Kittredge","STL",70.2,88.51054263565892,100.51165803108812,110.86,,101.35538461538464,,,,,99.46218536585361,112.47732682926824,110.90885853658541,"Andrew Kittredge",12828,552640
"Logan Gilbert","SEA",208.2,96.13486140724947,95.91822222222224,92.59133956386295,123.85154791154791,87.23888774459321,93.08608938547486,,,,96.24569078947366,112.57998026315795,110.85804605263158,"Logan Gilbert",22250,669302
"Blake Treinen","LAD",46.2,77.5768292682927,96.18039682539687,91.61142857142856,,125.91964664310957,,,,,104.83355102040807,108.99205442176863,110.77425850340137,"Blake Treinen",12572,595014
"Cristopher Sánchez","PHI",181.2,,102.51907854984896,88.44,,104.98670940170942,,112.93875751503005,,,106.63715619389586,103.19092280071813,110.74886175942547,"Cristopher Sanchez",20778,650911
"Justin Slaten","BOS",55.1,120.75881856540083,,94.33823529411765,,109.69729999999996,121.19029411764707,,,,108.06471604938278,100.36646913580243,110.72822222222224,"Justin Slaten",25648,686580
"Spencer Bivens","SFG",48.2,77.86936170212765,101.94072625698324,92.64999999999999,,124.58817893457449,,92.2125,,,103.78739743836671,105.538561248074,110.64372837217515,"Spencer Bivens",30226,702352
"Trent Thornton","SEA",72.1,101.43052631578952,102.67695238095239,102.3488,,109.80999999999997,122.71911111111109,100.62357142857142,,,108.48015873015869,105.42760141093473,110.40888888888882,"Trent Thornton",17948,663423
"Seranthony Domínguez","- - -",58.2,112.7461395348837,109.71397959183675,,,127.84426289966466,,78.84666666666666,,,117.96256639315952,92.53140354674971,110.40049817183242,"Seranthony Dominguez",19249,622554
"Framber Valdez","HOU",176.1,95.99,95.54925147182504,,,113.62000000000003,126.01575832305797,103.88286343612336,,,107.29225980015373,100.5937740199846,110.37486548808606,"Framber Valdez",17295,664285
"Yusei Kikuchi","- - -",175.2,106.82755458515284,,,,103.96859688223292,98.59360489177907,99.95561728395063,,,103.91337339323516,106.31497119784622,110.27727834192369,"Yusei Kikuchi",20633,579328
"Aaron Ashby","MIL",28.1,71.27142857142857,100.82227272727273,,,131.7657575757576,122.81303225806452,100.10701030927837,,,108.65441737953697,104.70125996810206,110.1961838480499,"Aaron Ashby",23550,676879
"Chris Roycroft","STL",34.1,93.20922279792745,118.58122302158274,,,110.46168000000002,,,,,109.04529247910864,104.3640111420613,110.18818941504172,"Chris Roycroft",31261,688297
"Tim Hill","- - -",67,103.475546875,122.7227259259259,,,100.06257080610023,,,,,116.37541858125478,98.02719160240527,110.17885675349427,"Tim Hill",16814,657612
"Jared Jones","PIT",121.2,103.56225053078555,,,,108.33049475262365,90.7178651685393,99.82,,,103.78157949790793,104.89171548117157,110.13030334728036,"Jared Jones",27863,683003
"Jeff Hoffman","PHI",66.1,114.78920716112536,111.46975609756097,,105.16433333333333,117.78067873303169,,,,,114.90598726114649,98.70647861692444,110.06050955414015,"Jeff Hoffman",17432,656546
"Jorge Alcala","MIN",58.1,100.32645631067962,109.58485714285715,,,119.08659217877097,,83.8741573033708,,,106.69135775862065,101.6940517241379,110.03403017241381,"Jorge Alcala",19459,660896
"Hunter Gaddis","CLE",74.2,95.16422330097085,,,,97.5441176470588,,112.18364640883976,,,99.11908239700377,110.07629213483152,109.94529962546818,"Hunter Gaddis",25636,683769
"José Soriano","LAA",113,96.38417322834646,111.54198511166251,,112.62382978723406,95.49479166666667,,,104.14639455782313,,106.59938106490833,102.44792048694273,109.91023262972834,"Jose Soriano",22100,667755
"Chris Sale","ATL",177.2,97.16727443609021,95.34356435643564,,,113.93613756613757,,100.086231884058,,,104.22758179231865,110.8340967283073,109.77763157894742,"Chris Sale",10603,519242
"Sean Hjelle","SFG",80.2,69.94,107.47016541353383,82.29562499999999,,,,,113.17721153846153,,106.7477268942548,105.29976686094922,109.71127393838468,"Sean Hjelle",21481,663546
"Cole Ragans","KCR",186.1,109.94333077513433,,93.37529745042492,,123.88246231155779,,115.36645945945946,98.42544891640866,,109.8906366559486,99.33703536977501,109.70629581993572,"Cole Ragans",21846,666142
"Michael McGreevy","STL",23,83.44786885245901,95.548623853211,77.88294117647058,,96.42881355932204,99.86947368421052,74.7551724137931,,,90.93254228870002,118.23759489221736,109.66874692811207,"Michael McGreevy",29869,700241
"Kris Bubic","KCR",30.1,102.59536231884057,104.56153846153846,139.22,,90.3870447761194,,92.37402597402595,,,94.98521327014217,116.1375987361769,109.60205371248028,"Kris Bubic",21455,663460
"Ryan Walker","SFG",80,105.21333333333332,97.73252615844544,,,128.07641511759272,,,,,111.32352110040821,105.21865519380162,109.54935714261234,"Ryan Walker",20423,676254
"Zach Pop","TOR",48.1,,111.54654411764712,90.2182608695652,,124.39588785046728,,,,,110.76253711201076,99.39838056680159,109.47168690958169,"Zach Pop",20185,647315
"Raisel Iglesias","ATL",69.1,100.47007575757578,102.91176470588235,,,129.51623931623934,,91.47957894736842,,,107.48685032139576,103.2416896235078,109.40086317722682,"Raisel Iglesias",17130,628452
"Sam Hentges","CLE",23.2,86.23055555555555,98.02964285714287,,,101.8928,113.13160714285716,,,,100.19342857142853,111.67794285714284,109.39959999999998,"Sam Hentges",18548,656529
"Daniel Robert","TEX",5.2,93.708085106383,100.56666666666666,,,131.63811320754718,,,,,112.67308411214955,99.3085981308411,109.36504672897198,"Daniel Robert",21229,642016
"Keegan Akin","BAL",78.2,114.46555395683453,,,,110.36316301703167,,96.96044776119405,,,111.18338461538458,100.40364372469634,109.31023481781386,"Keegan Akin",19362,669211
"Tyson Miller","- - -",62,99.52388261851017,81.705625,,,111.8366734154868,110.11066666666666,75.66952380952382,,,104.09277569246879,105.6395836738312,109.24577518553095,"Tyson Miller",19976,668338
"Grant Anderson","TEX",26.2,96.32947368421053,122.28448275862067,,,106.08295918367347,,83.05722222222222,,,105.56993762993764,105.72112266112268,109.20511434511434,"Grant Anderson",20546,681982
"David Robertson","TEX",72,,111.03058823529412,113.59020833333334,,99.18874999999998,,83.29142857142857,112.52308641975307,,111.79049586776854,97.00325619834707,109.18715702479338,"David Robertson",8241,502085
"Andrew Nardi","MIA",49.2,104.04816696914698,,,,110.59312138728323,,90.86571428571428,,,106.45112831858401,104.06373893805309,109.07225663716817,"Andrew Nardi",25942,677053
"Chris Martin","BOS",44.1,106.07980392156863,103.84548387096775,100.02809364548494,112.1025581395349,144.92666666666665,,,,,104.29587786259538,110.03752671755728,109.06418320610696,"Chris Martin",11847,455119
"Tyler Ferguson","OAK",51.1,110.24854430379747,107.98614525139669,109.26504854368933,,127.60230000000003,,96.117,,,113.52709046454768,98.8210024449878,109.05447432762836,"Tyler Ferguson",19481,621053
"Hunter Harvey","- - -",50.2,103.88664310954063,,,111.0226666666667,121.02238095238097,96.60261904761903,,,,105.58190877151334,105.23717394069413,108.94194198302398,"Hunter Harvey",15507,640451
"Anthony Banda","LAD",49.2,95.39367647058819,117.6690909090909,,,116.84958904109591,,88.0195833333333,,,105.94147181639377,103.0936878328583,108.93587793940799,"Anthony Banda",14706,607455
"Jhony Brito","SDP",43.2,85.71652694610778,113.23794871794874,,,107.57901234567899,,108.6287962962963,94.41,,103.56187004754358,102.93264659270999,108.91293185419971,"Jhony Brito",25386,666745
"Kyle Leahy","STL",48.2,90.0061038961039,,,,98.8395698924731,94.25999999999999,85.64218749999999,,,93.41965467625897,109.58046043165467,108.74687769784177,"Kyle Leahy",24763,681517
"Clayton Beeter","NYY",3.2,89.98176470588236,,,,133.68705882352944,,,,,104.55019607843138,107.67921568627452,108.66627450980393,"Clayton Beeter",27494,690925
"Alex Vesia","LAD",66.1,116.00375000000003,,,,114.68637931034488,,86.5259649122807,,,114.0763636363637,96.58207272727276,108.66379999999994,"Alex Vesia",25007,681911
"Josh Winckowski","BOS",76,104.18825396825397,112.14282973621101,101.33788990825691,,109.65139393939391,,89.34364779874215,,,104.71585200920849,102.46401901106876,108.61279594824322,"Josh Winckowski",22387,670174
"Nick Pivetta","BOS",145.2,100.00075796726959,,93.48352112676058,,117.62671348555914,87.6949614395887,,,,102.781132217906,106.99990991257758,108.60930283601922,"Nick Pivetta",15454,601713
"Sean Guenther","DET",21,85.76249999999999,98.9032608695652,,91.44552631578946,89.91761194029853,,,,,93.66065843621398,114.58954732510291,108.5190946502058,"Sean Guenther",20045,674944
"Hunter Greene","CIN",150.1,104.92052259887005,,,107.73392523364488,127.87490373725933,106.8425,,,,113.13361535448493,96.31962397179787,108.47872307089696,"Hunter Greene",22182,668881
"Brandon Pfaadt","ARI",181.2,98.4225080385852,100.28754838709678,,77.2,122.05017082785805,93.87360544217688,81.03476038338655,,,102.97356527977044,107.2825466284075,108.45778335724529,"Brandon Pfaadt",27782,694297
"Matt Bowman","- - -",30.2,99.63999999999999,108.41761658031088,92.43510204081632,95.50080000000001,119.89210297131149,,,,,106.2689645565702,99.17866493076103,108.43290421260596,"Matt Bowman",13528,621199
"Bryce Miller","SEA",180.1,106.0499139414802,104.4019574468085,89.36952380952383,115.48140724946697,96.93318872017353,,,104.41311475409836,,105.39031341107867,102.87217201166179,108.39497813411086,"Bryce Miller",29837,682243
"Camilo Doval","SFG",59,,91.05414012738855,95.78402061855671,,127.62835087719296,,,,,111.39820305480684,91.75944294699003,108.28524707996405,"Camilo Doval",21992,666808
"José Ruiz","PHI",51,99.29506607929517,93.65147208121832,,,85.18727272727271,118.46866279069766,92.08592592592593,,,105.00337320574162,105.02985645933012,108.27418660287087,"Jose Ruiz",14552,614179
"Gregory Santos","SEA",7.1,78.78,94.0318918918919,,,119.54363636363638,,72.68,,,106.73118644067797,101.09322033898304,108.25440677966102,"Gregory Santos",21894,666619
"Cade Smith","CLE",75.1,101.37488833746897,,,110.65228215767635,108.56991596638655,,,,,104.04350515463916,105.86637457044661,108.14058419243985,"Cade Smith",27867,671922
"Ryan Pepiot","TBR",130,111.62051470588234,,97.19171874999999,,98.99872000000002,104.3755172413793,117.14742063492062,,,109.68328052190121,98.33146318732523,108.06315936626282,"Ryan Pepiot",26221,686752
"Pete Fairbanks","TBR",45.1,103.46707182320442,,,,131.44316129032256,,94.46666666666667,,,115.67711815561957,93.79536023054756,107.94429394812677,"Pete Fairbanks",17998,664126
"Ranger Suárez","PHI",150.2,83.76596949891068,104.11446693657219,96.4402105263158,,60.019999999999996,101.36087318087318,96.93348958333333,,,97.4348100725565,110.97094323516855,107.88209133589415,"Ranger Suarez",17277,624133
"John King","STL",60,94.87384615384615,107.22718253968256,,,120.03553398058253,,84.19093220338985,,,102.23775700934574,106.87621495327102,107.70577102803738,"John King",22051,667463
"Paul Sewald","ARI",39.2,122.51021276595742,,,,109.33510040160641,,85.295,,,117.023821656051,92.42493630573247,107.67216560509553,"Paul Sewald",13892,623149
"Angel Zerpa","KCR",53.2,80.27517948717947,122.30086956521738,,,122.81715447154473,141.4333333333333,93.86755102040814,,,111.07156677181915,96.41301787592013,107.61106203995799,"Angel Zerpa",22717,672582
"Kodai Senga","NYM",5.1,107.98,,92.64,,82.3,129.94,,,119.40000000000002,107.05123287671233,102.46849315068494,107.54739726027398,"Kodai Senga",31838,673540
"Gus Varland","- - -",26.1,99.31703703703704,118.59733333333334,,,99.77643678160919,,87.40173913043479,,,99.33025769093815,108.00085301542374,107.47295151661402,"Gus Varland",24737,681402
"Anthony Veneziano","- - -",13.1,93.32105263157895,,,,115.54495575221239,,100.79333333333334,,,104.13876033057853,107.2280165289256,107.41206611570246,"Anthony Veneziano",27453,685107
"Tanner Houck","BOS",178.2,,101.91891525423729,86.74449999999999,88.74865979381444,115.34046017699116,,,,,103.97354838709674,105.08587243401757,107.34314516129034,"Tanner Houck",19879,656557
"Vinny Nittoli","- - -",12,,93.42,111.55009708737865,,102.2422641509434,106.98933333333335,80.07499999999999,,,107.3814606741573,101.40719101123595,107.3067415730337,"Vinny Nittoli",16754,657697
"Erik Sabrowski","CLE",12.2,110.95912280701756,,,,83.84727272727272,102.7129411764706,,,,104.31646464646462,104.59636363636362,107.29333333333334,"Erik Sabrowski",24978,681870
"Kevin Ginkel","ARI",70,83.70771986970682,97.42330434782608,,,109.98518681318684,,,,,94.93951137320973,112.10220724515588,107.1658803706824,"Kevin Ginkel",19876,656464
"Sonny Gray","STL",166.1,87.28447811447812,104.83434389140268,84.03040723981901,,127.75487999999999,85.46779069767442,80.21899371069182,,,97.323784876668,105.54772341285889,107.14019409623941,"Sonny Gray",12768,543243
"Spencer Strider","ATL",9,105.52637362637364,,,,108.65862068965517,115.0161904761905,98.66,,,107.35797752808989,102.33865168539324,107.13067415730336,"Spencer Strider",27498,675911
"Austin Pruitt","TEX",4.1,71.84190476190477,94.15000000000002,,,89.8762962962963,87.715,110.146,,,87.80759493670887,107.59215189873416,106.9782278481013,"Austin Pruitt",15290,643493
"Trey Wingenter","- - -",8.1,95.10629213483145,,,106.25333333333333,117.89228758169935,,,,,105.92370311252994,99.85029435237783,106.97733815313833,"Trey Wingenter",17793,622259
"Gerrit Cole","NYY",95,107.27858956276447,86.93333333333332,106.03048,,111.65565217391304,,81.55245901639344,109.11254355400698,,106.90644908616187,100.41877284595297,106.93317232375978,"Gerrit Cole",13125,543037
"Nate Pearson","- - -",66.1,106.28844897959185,118.26888888888887,,137.32,114.08722005938633,133.0471219512195,,,,112.84400377714827,94.3760717658168,106.91101038715767,"Nate Pearson",20160,663878
