pitcher,start_year,end_year,emd_whitened_sliced,n_pitches_year1,n_pitches_year2,y1_velo_CH,y1_hb_CH,y1_vb_CH,y2_velo_CH,y2_hb_CH,y2_vb_CH,y1_velo_CS,y1_hb_CS,y1_vb_CS,y2_velo_CS,y2_hb_CS,y2_vb_CS,y1_velo_CU,y1_hb_CU,y1_vb_CU,y2_velo_CU,y2_hb_CU,y2_vb_CU,y1_velo_EP,y1_hb_EP,y1_vb_EP,y2_velo_EP,y2_hb_EP,y2_vb_EP,y1_velo_FA,y1_hb_FA,y1_vb_FA,y2_velo_FA,y2_hb_FA,y2_vb_FA,y1_velo_FC,y1_hb_FC,y1_vb_FC,y2_velo_FC,y2_hb_FC,y2_vb_FC,y1_velo_FF,y1_hb_FF,y1_vb_FF,y2_velo_FF,y2_hb_FF,y2_vb_FF,y1_velo_FO,y1_hb_FO,y1_vb_FO,y2_velo_FO,y2_hb_FO,y2_vb_FO,y1_velo_FS,y1_hb_FS,y1_vb_FS,y2_velo_FS,y2_hb_FS,y2_vb_FS,y1_velo_KC,y1_hb_KC,y1_vb_KC,y2_velo_KC,y2_hb_KC,y2_vb_KC,y1_velo_KN,y1_hb_KN,y1_vb_KN,y2_velo_KN,y2_hb_KN,y2_vb_KN,y1_velo_PO,y1_hb_PO,y1_vb_PO,y2_velo_PO,y2_hb_PO,y2_vb_PO,y1_velo_SC,y1_hb_SC,y1_vb_SC,y2_velo_SC,y2_hb_SC,y2_vb_SC,y1_velo_SI,y1_hb_SI,y1_vb_SI,y2_velo_SI,y2_hb_SI,y2_vb_SI,y1_velo_SL,y1_hb_SL,y1_vb_SL,y2_velo_SL,y2_hb_SL,y2_vb_SL,y1_velo_ST,y1_hb_ST,y1_vb_ST,y2_velo_ST,y2_hb_ST,y2_vb_ST,y1_velo_SV,y1_hb_SV,y1_vb_SV,y2_velo_SV,y2_hb_SV,y2_vb_SV,y1_velo_UN,y1_hb_UN,y1_vb_UN,y2_velo_UN,y2_hb_UN,y2_vb_UN,team_y1,siera_y1,team_y2,siera_y2,team_stuff_y1,stuff+_y1,location+_y1,pitching+_y1,team_stuff_y2,stuff+_y2,location+_y2,pitching+_y2,diff_siera,diff_stuff+,diff_location+,diff_pitching+
Carlos Rodriguez,2024,2025,0.22929405583363857,233,208,85.67567567567568,16.0,5.9270270270270276,86.11086956521739,15.619565217391305,5.469565217391304,,,,,,,76.124,-9.728,-6.664,75.67142857142858,-9.178571428571429,-9.6,,,,,,,,,,,,,89.15,-0.27380952380952384,8.428571428571429,88.68372093023255,-3.190697674418604,7.913953488372093,93.26511627906977,6.9441860465116285,14.904651162790698,93.85185185185185,5.114814814814815,16.253703703703703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.59183673469387,16.53061224489796,10.391836734693877,94.30833333333334,15.816666666666668,11.283333333333333,81.83513513513513,-8.35135135135135,3.832432432432433,80.07692307692308,-12.697435897435897,4.146153846153846,,,,,,,,,,,,,,,,,,,MIL,4.85,MIL,5.42,MIL,95.64813852813852,105.87151515151514,99.7343722943723,MIL,97.95173076923076,98.09567307692306,96.34778846153849,0.5700000000000003,2.3035922410922467,-7.775842074592077,-3.3865838328338214
Carlos Rodón,2017,2018,0.19532756008586347,1178,1966,83.52576687116564,-11.551533742331289,7.407361963190184,85.06737588652483,-15.247163120567375,5.653900709219858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.32095588235293,-7.167095588235294,16.013786764705884,92.90870967741937,-7.260430107526881,15.44215053763441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.29884393063584,-14.760693641618497,12.447976878612717,93.33067226890756,-13.932773109243698,11.12016806722689,85.10234899328859,9.71241610738255,1.6442953020134228,85.37461240310078,7.4616279069767435,-0.7633720930232558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carlos Rodón,2018,2019,0.5018848347817363,1966,595,85.06737588652483,-15.247163120567375,5.653900709219858,84.06811594202898,-16.01159420289855,8.017391304347827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.90870967741937,-7.260430107526881,15.44215053763441,91.33333333333333,-8.6996632996633,16.516835016835017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.33067226890756,-13.932773109243698,11.12016806722689,95.36666666666667,-15.533333333333333,13.133333333333333,85.37461240310078,7.4616279069767435,-0.7633720930232558,83.79778761061947,6.792035398230088,-0.33362831858407077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carlos Rodón,2019,2020,0.29856279232442573,595,133,84.06811594202898,-16.01159420289855,8.017391304347827,84.25200000000001,-13.94,10.052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.33333333333333,-8.6996632996633,16.516835016835017,92.84411764705882,-6.902941176470588,16.530882352941177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.36666666666667,-15.533333333333333,13.133333333333333,,,,83.79778761061947,6.792035398230088,-0.33362831858407077,83.35499999999999,8.575,-0.765,,,,,,,,,,,,,,,,,,,,,,,,,,,CHW,102.0812030075188,87.85383458646616,91.94451127819548,,,,
Carlos Rodón,2020,2021,0.4388616622538922,133,2134,84.25200000000001,-13.94,10.052,85.2520295202952,-13.564575645756458,11.58560885608856,,,,,,,,,,76.66764705882352,6.676470588235294,-8.041176470588235,,,,,,,,,,,,,,,,,,,92.84411764705882,-6.902941176470588,16.530882352941177,95.34206349206349,-7.925,17.54698412698413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.35499999999999,8.575,-0.765,85.7543057996485,8.159753954305799,-1.0019332161687171,,,,,,,,,,,,,,,,,,,,,,,CHW,102.0812030075188,87.85383458646616,91.94451127819548,CHW,111.6596838301716,100.33672990063232,111.6521951219512,,9.578480822652807,12.482895314166157,19.707683843755717
Carlos Rodón,2021,2022,0.31466008392037764,2134,2985,85.2520295202952,-13.564575645756458,11.58560885608856,84.63728813559322,-13.738983050847459,10.976271186440679,,,,,,,76.66764705882352,6.676470588235294,-8.041176470588235,79.78888888888889,6.444444444444445,-12.302339181286548,,,,,,,,,,,,,,,,,,,95.34206349206349,-7.925,17.54698412698413,95.5462300495322,-5.969840396257568,18.08591084204733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.07777777777778,-4.911111111111111,17.966666666666665,85.7543057996485,8.159753954305799,-1.0019332161687171,85.38665231431646,8.100430570505921,-1.1216361679224973,,,,,,,,,,,,,,,,,,,,,,,CHW,111.6596838301716,100.33672990063232,111.6521951219512,SFG,112.02664875755542,102.15069173942248,112.16543317662858,,0.3669649273838189,1.8139618387901635,0.5132380546773874
Carlos Rodón,2022,2023,0.11262665579989477,2985,1129,84.63728813559322,-13.738983050847459,10.976271186440679,85.47500000000001,-11.470833333333333,5.2749999999999995,,,,,,,79.78888888888889,6.444444444444445,-12.302339181286548,79.68767123287671,6.706849315068493,-11.765753424657534,,,,,,,,,,,,,,,,95.2,-0.6,18.1,95.5462300495322,-5.969840396257568,18.08591084204733,95.28720588235295,-6.336176470588236,17.525441176470586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.07777777777778,-4.911111111111111,17.966666666666665,,,,85.38665231431646,8.100430570505921,-1.1216361679224973,85.42018348623854,7.951987767584098,-0.9865443425076453,,,,,,,,,,,,,,,,,,,,,,,SFG,112.02664875755542,102.15069173942248,112.16543317662858,NYY,107.30215738284704,94.06979664014146,100.97566755084,,-4.7244913747083785,-8.080895099281022,-11.189765625788581
Carlos Rodón,2023,2024,0.2571393336369129,1129,3102,85.47500000000001,-11.470833333333333,5.2749999999999995,85.49875,-12.4955,3.0765,,,,,,,79.68767123287671,6.706849315068493,-11.765753424657534,81.0443579766537,6.312062256809338,-10.561867704280155,,,,,,,,,,,,,95.2,-0.6,18.1,91.82592592592593,0.2861111111111111,10.99537037037037,95.28720588235295,-6.336176470588236,17.525441176470586,95.44010450685826,-8.82305682560418,17.837099934683213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.6,-6.6,16.9,85.42018348623854,7.951987767584098,-0.9865443425076453,86.82149068322981,6.59776397515528,-1.1834782608695653,,,,,,,,,,,,,,,,,,,,,,,NYY,107.30215738284704,94.06979664014146,100.97566755084,NYY,111.02942543576506,94.54533892834084,105.5212782440284,,3.7272680529180207,0.47554228819937805,4.545610693188394
Carlos Rodón,2024,2025,0.32785158844001583,3102,3212,85.49875,-12.4955,3.0765,84.99942196531791,-12.679383429672448,3.723121387283237,,,,,,,81.0443579766537,6.312062256809338,-10.561867704280155,80.33414634146342,7.299186991869918,-13.024390243902438,,,,,,,,,,,,,91.82592592592593,0.2861111111111111,10.99537037037037,92.38,-3.5200000000000005,7.4799999999999995,95.44010450685826,-8.82305682560418,17.837099934683213,94.12596726190476,-10.768154761904762,17.628050595238093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.6,-6.6,16.9,91.93915857605178,-14.56957928802589,6.294174757281554,86.82149068322981,6.59776397515528,-1.1834782608695653,85.89572368421052,5.543201754385964,-0.7506578947368421,,,,,,,,,,,,,,,,,,,,,,,NYY,111.02942543576506,94.54533892834084,105.5212782440284,NYY,104.2166375,95.64558125,99.76002500000004,,-6.8127879357650585,1.1002423216591666,-5.761253244028353
Carlos Torres,2017,2018,0.2048367197597205,1240,148,,,,,,,,,,,,,80.07074829931973,-10.724489795918368,-11.77482993197279,80.17241379310344,-8.637931034482758,-12.0,,,,,,,,,,,,,92.42663934426228,-2.936270491803279,12.886475409836066,91.97611940298506,-2.655223880597015,10.729850746268657,93.36636029411765,3.189889705882353,14.786029411764707,93.0076923076923,2.9673076923076924,15.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.3076923076923,10.464102564102562,7.089743589743589,,,,83.18636363636364,-15.8,-1.218181818181818,,,,,,,,,,,,,,,,,,,,,,MIL,4.75,WSN,3.67,,,,,,,,,-1.08,,,
Carlos Torres,2018,2019,0.5699697162478056,148,115,,,,,,,,,,,,,80.17241379310344,-8.637931034482758,-12.0,79.52727272727272,-10.127272727272727,-7.181818181818182,,,,,,,,,,,,,91.97611940298506,-2.655223880597015,10.729850746268657,89.55348837209303,-3.313953488372093,8.946511627906977,93.0076923076923,2.9673076923076924,15.825,91.23888888888888,1.75,12.269444444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.74545454545455,14.52727272727273,8.563636363636364,,,,80.10000000000001,-11.614285714285714,-6.514285714285714,,,,,,,,,,,,,,,,,,,WSN,3.67,DET,3.0,,,,,,,,,-0.6699999999999999,,,
Carmen Mlodzinski,2023,2024,0.30650298848239976,617,866,89.37472527472528,17.080219780219778,0.8373626373626374,88.63333333333333,16.533333333333335,1.2333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,91.93950617283951,0.8592592592592592,6.5246913580246915,92.48295454545455,-0.3318181818181818,8.132386363636364,95.70032467532468,10.050974025974025,12.292857142857143,96.18057971014494,9.72144927536232,13.40144927536232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.1,17.8,8.9,,,,,,,87.53,-3.3278260869565215,1.6026086956521741,83.95661764705882,-14.501470588235295,-2.524264705882353,84.93124999999999,-10.702678571428573,3.0151785714285713,,,,,,,,,,,,,PIT,4.4,PIT,3.96,PIT,97.68774329481889,99.92718594363254,97.52976143396084,PIT,105.14958184581025,99.27283920103989,102.88020260827642,-0.4400000000000004,7.461838550991359,-0.6543467425926508,5.350441174315577
Carmen Mlodzinski,2024,2025,0.45009704571730347,866,1647,88.63333333333333,16.533333333333335,1.2333333333333334,,,,,,,,,,,,,84.77054794520548,-7.44109589041096,-10.582876712328767,,,,,,,,,,,,,92.48295454545455,-0.3318181818181818,8.132386363636364,94.46666666666665,4.166666666666667,9.200000000000001,96.18057971014494,9.72144927536232,13.40144927536232,96.06026936026936,9.673569023569025,11.683838383838383,,,,,,,,,,87.6076,10.1396,-0.7052,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.85180722891566,16.73694779116466,6.334136546184739,87.53,-3.3278260869565215,1.6026086956521741,88.65169491525424,-2.711864406779661,2.465677966101695,84.93124999999999,-10.702678571428573,3.0151785714285713,83.9396449704142,-8.211834319526627,4.678698224852071,,,,,,,,,,,,,PIT,3.96,PIT,3.73,PIT,105.14958184581025,99.27283920103989,102.88020260827642,PIT,104.28949889853553,100.33821327959524,104.50736566346094,-0.22999999999999998,-0.8600829472747193,1.065374078555351,1.6271630551845249
Carson Fulmer,2017,2018,0.18513597736599072,427,657,86.7911111111111,15.822222222222223,6.924444444444445,85.9949494949495,15.692929292929293,5.768686868686869,,,,,,,80.98113207547169,-6.024528301886793,-3.7962264150943392,81.10600000000001,-8.677999999999999,-2.798,,,,,,,,,,,,,88.65922330097087,-2.4815533980582525,8.86990291262136,88.32275862068965,-3.5482758620689654,7.779999999999999,93.3521327014218,11.278672985781991,17.753080568720378,92.8196675900277,9.09168975069252,16.534072022160665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.9,16.62666666666667,10.8,93.55,14.850000000000001,13.149999999999999,,,,,,,,,,,,,,,,,,,,,,,,,CHW,5.59,CHW,5.76,,,,,,,,,0.16999999999999993,,,
Carson Fulmer,2018,2019,0.33005095659152794,657,556,85.9949494949495,15.692929292929293,5.768686868686869,86.52183908045977,14.471264367816092,7.289655172413793,,,,,,,81.10600000000001,-8.677999999999999,-2.798,82.84222222222222,-7.58,-7.553333333333333,,,,,,,,,,,,,88.32275862068965,-3.5482758620689654,7.779999999999999,87.91988950276243,-4.740883977900553,4.20110497237569,92.8196675900277,9.09168975069252,16.534072022160665,93.61934156378601,7.030041152263374,16.810699588477366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.55,14.850000000000001,13.149999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHW,5.76,CHW,5.63,,,,,,,,,-0.1299999999999999,,,
Carson Fulmer,2019,2020,0.2817204417038231,556,188,86.52183908045977,14.471264367816092,7.289655172413793,86.06511627906977,13.323255813953487,2.644186046511628,,,,,,,82.84222222222222,-7.58,-7.553333333333333,81.45714285714286,-5.976190476190476,-6.714285714285714,,,,,,,,,,,,,87.91988950276243,-4.740883977900553,4.20110497237569,86.11,-5.575,2.05,93.61934156378601,7.030041152263374,16.810699588477366,92.40379746835443,7.3164556962025316,15.294936708860758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.7,9.373913043478261,15.447826086956523,,,,87.15,-4.8,5.4,,,,,,,,,,,,,,,,,,,CHW,5.63,- - -,4.22,,,,,- - -,84.6368532590341,88.0842806484296,78.60449848024317,-1.4100000000000001,,,
Carson Fulmer,2020,2021,0.22582937260234648,188,448,86.06511627906977,13.323255813953487,2.644186046511628,86.8865671641791,14.085074626865673,6.219402985074627,,,,,,,81.45714285714286,-5.976190476190476,-6.714285714285714,82.13333333333334,-6.593333333333333,-6.204444444444444,,,,,,,,,,,,,86.11,-5.575,2.05,86.56818181818181,-4.778181818181818,1.3945454545454545,92.40379746835443,7.3164556962025316,15.294936708860758,93.24659090909091,7.248295454545455,16.089772727272727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.7,9.373913043478261,15.447826086956523,92.03999999999999,12.78,12.8,87.15,-4.8,5.4,,,,,,,,,,,,,,,,,,,,,,- - -,4.22,CIN,4.52,- - -,84.6368532590341,88.0842806484296,78.60449848024317,CIN,87.72283146067414,90.7376629213483,82.32337078651688,0.2999999999999998,3.085978201640046,2.653382272918705,3.7188723062737097
Carson Fulmer,2023,2024,0.44476050265221795,157,1472,86.36206896551724,13.110344827586207,5.520689655172413,87.77178841309824,14.590680100755668,3.1531486146095715,,,,,,,81.37931034482759,-7.903448275862068,-8.913793103448276,82.39662921348315,-6.53932584269663,-6.307865168539325,,,,,,,,,,,,,,,,,,,92.8,8.0,16.2,93.13233532934132,7.886526946107784,16.318862275449103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.78518518518518,13.81111111111111,11.05925925925926,92.63072625698325,14.976536312849163,9.934357541899441,87.02307692307691,-5.1,3.5076923076923077,87.98291666666667,-4.2491666666666665,5.319999999999999,,,,83.56111111111112,-11.994444444444445,-0.2833333333333333,,,,,,,,,,,,,LAA,5.02,LAA,4.39,LAA,80.58127388535031,103.49171974522294,92.04280254777068,LAA,88.9468345184969,95.45222173812311,89.27218455461558,-0.6299999999999999,8.365560633146586,-8.039498007099823,-2.770617993155099
Carson Fulmer,2024,2025,0.1858522406061097,1472,461,87.77178841309824,14.590680100755668,3.1531486146095715,86.95230769230768,13.911538461538461,2.36,,,,,,,82.39662921348315,-6.53932584269663,-6.307865168539325,81.2896551724138,-7.403448275862068,-7.789655172413793,,,,,,,,,,,,,,,,,,,93.13233532934132,7.886526946107784,16.318862275449103,92.72173913043478,8.902608695652173,16.082608695652173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.63072625698325,14.976536312849163,9.934357541899441,92.3,14.4,9.563207547169812,87.98291666666667,-4.2491666666666665,5.319999999999999,86.63456790123456,-4.548148148148148,4.193827160493827,83.56111111111112,-11.994444444444445,-0.2833333333333333,,,,,,,,,,,,,,,,LAA,4.39,LAA,4.06,LAA,88.9468345184969,95.45222173812311,89.27218455461558,LAA,86.12166301969367,101.34910284463898,91.0263019693654,-0.33000000000000007,-2.825171498803229,5.896881106515863,1.7541174147498282
Carson Kelly,2022,2023,0.4521539627536316,68,52,,,,,,,,,,,,,,,,,,,,,,,,,61.17941176470588,4.626470588235295,19.276470588235295,59.2173076923077,6.153846153846154,17.93846153846154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ARI,7.79,- - -,5.54,ARI,28.618529411764705,106.21764705882352,45.175,- - -,12.000769230769226,121.13115384615384,36.9773076923077,-2.25,-16.61776018099548,14.91350678733032,-8.1976923076923
Carson Smith,2017,2018,0.22960611431484132,114,263,87.88,11.14,-4.74,88.90588235294118,13.988235294117647,-3.894117647058824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.79375,9.84375,5.1625,91.38571428571429,14.685714285714287,10.014285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.04249999999999,13.059999999999999,0.27,91.91370967741935,15.339516129032257,1.211290322580645,84.57169811320755,-10.79245283018868,-0.04716981132075472,85.11130434782608,-11.025217391304349,-1.4660869565217391,,,,,,,,,,,,,,,,,,,BOS,2.58,BOS,3.16,,,,,,,,,0.5800000000000001,,,
Carson Spiers,2023,2024,0.21342407211074624,291,1554,85.11578947368422,15.307894736842107,8.302631578947368,86.70372340425531,14.78404255319149,5.392553191489362,,,,,,,,,,,,,,,,,,,,,,,,,88.5720588235294,-0.8544117647058824,7.301470588235294,87.82782258064516,-2.0350806451612904,6.806451612903226,93.23974358974358,8.096153846153847,15.469230769230768,92.37149028077754,6.403455723542117,15.758099352051836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.82608695652173,15.904347826086957,7.226086956521739,92.08321167883211,15.507664233576644,8.182116788321169,,,,85.32307692307693,-5.199999999999999,4.523076923076923,82.3983606557377,-13.118032786885246,4.419672131147541,81.34728260869565,-15.533695652173913,0.8279891304347826,,,,,,,,,,,,,CIN,5.29,CIN,4.28,CIN,98.93672309193502,97.67993636247932,94.48524118620338,CIN,96.25557906289252,100.50240111170876,95.2591689022374,-1.0099999999999998,-2.6811440290424997,2.8224647492294395,0.7739277160340237
Carson Spiers,2024,2025,0.25403921496187176,1554,245,86.70372340425531,14.78404255319149,5.392553191489362,87.02181818181818,16.44727272727273,3.9745454545454546,,,,,,,,,,,,,,,,,,,,,,,,,87.82782258064516,-2.0350806451612904,6.806451612903226,87.92173913043479,-1.8782608695652174,7.760869565217392,92.37149028077754,6.403455723542117,15.758099352051836,92.22571428571429,5.628571428571429,17.002857142857142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.08321167883211,15.507664233576644,8.182116788321169,92.0056603773585,16.516981132075472,8.230188679245282,85.32307692307693,-5.199999999999999,4.523076923076923,,,,81.34728260869565,-15.533695652173913,0.8279891304347826,81.40535714285714,-14.125,3.255357142857143,,,,,,,,,,,,,CIN,4.28,CIN,5.21,CIN,96.25557906289252,100.50240111170876,95.2591689022374,CIN,94.8114243902439,88.60835121951219,86.81168346883467,0.9299999999999997,-1.4441546726486223,-11.894049892196577,-8.447485433402733
Casey Kelly,2024,2025,0.4327758347902348,78,24,84.5875,14.1125,10.95,85.55,13.025,11.425,,,,,,,80.12222222222222,-2.8111111111111113,-6.377777777777777,80.7,-1.9,-7.7,,,,,,,,,,,,,,,,,,,90.91499999999999,5.725,16.96,91.47,4.2299999999999995,16.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.51538461538462,13.8,10.830769230769231,91.325,13.175,10.2,84.82000000000001,-2.335,3.7350000000000003,85.26,-3.34,5.48,,,,,,,,,,,,,,,,,,,CIN,3.99,ARI,8.18,CIN,82.65820512820513,101.0297435897436,81.99179487179488,ARI,75.17,75.82666666666667,56.775,4.1899999999999995,-7.488205128205124,-25.203076923076935,-25.21679487179488
Casey Lawrence,2017,2018,0.2416445382158349,962,398,83.42064516129032,16.941935483870967,7.183225806451613,83.22682926829269,16.692682926829267,7.507317073170732,,,,,,,76.81,-6.07,-1.7,77.43333333333332,-6.7,0.06666666666666665,,,,,,,,,,,,,91.3,-1.3,9.6,,,,91.37029702970297,11.44950495049505,14.73069306930693,90.57752808988764,11.220224719101124,13.403370786516854,,,,,,,,,,,,,82.26666666666667,7.7,-3.6666666666666665,,,,,,,,,,,,,,,,,,,,,,91.20322580645161,17.57225806451613,8.66021505376344,90.18214285714285,17.34017857142857,7.373214285714285,81.75726872246696,-6.340528634361234,6.764757709251101,81.18954248366013,-7.01437908496732,3.9594771241830062,,,,,,,,,,,,,,,,,,,- - -,4.36,SEA,5.04,,,,,,,,,0.6799999999999997,,,
Casey Lawrence,2022,2023,0.44709953216590503,297,447,83.23176470588236,17.721176470588233,3.8600000000000003,82.81206896551724,15.751724137931035,1.932758620689655,,,,,,,78.57777777777778,-7.083333333333333,-2.5666666666666664,77.25,-8.7,0.1499999999999999,,,,,,,,,,,,,85.73333333333333,-0.10000000000000007,9.166666666666666,84.8,-1.8,6.8,90.91538461538461,12.236923076923077,14.061538461538461,89.73768115942029,11.273913043478261,12.826086956521738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.98787878787878,16.554545454545455,6.6000000000000005,89.30662251655629,15.688079470198677,4.539072847682119,81.31555555555555,-5.386666666666667,8.454444444444444,81.0912087912088,-5.2615384615384615,4.76043956043956,,,,79.90135135135135,-13.127027027027026,4.675675675675675,,,,,,,,,,,,,TOR,4.35,STL,5.05,TOR,97.4941414141414,109.22101010101008,102.04188552188548,STL,89.17024856596561,106.99456978967496,99.88879541108986,0.7000000000000002,-8.323892848175788,-2.226440311335125,-2.153090110795617
Casey Legumina,2023,2024,0.4589060548316136,231,166,87.89333333333335,16.4,0.34,87.74318181818181,14.83409090909091,1.0840909090909092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.27027027027027,11.332432432432432,14.866216216216214,93.38433734939758,13.527710843373493,12.654216867469879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.97317073170731,-5.012195121951219,5.092682926829268,85.09729729729729,-2.883783783783784,4.3810810810810805,80.37037037037037,-10.91851851851852,3.285185185185185,82.6,-7.1,2.9,,,,,,,,,,,,,CIN,5.3,CIN,3.48,CIN,103.15506493506496,82.13541125541127,86.41030303030303,CIN,97.20107784431136,99.74562874251497,97.65928143712574,-1.8199999999999998,-5.9539870907536,17.610217487103696,11.248978406822715
Casey Legumina,2024,2025,0.3082714598962316,166,861,87.74318181818181,14.83409090909091,1.0840909090909092,87.69673913043479,15.456521739130435,0.9195652173913043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.38433734939758,13.527710843373493,12.654216867469879,94.30188679245283,14.697169811320755,13.533962264150942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.91683673469389,17.84387755102041,8.485714285714286,85.09729729729729,-2.883783783783784,4.3810810810810805,,,,82.6,-7.1,2.9,81.0503355704698,-9.687919463087248,6.001342281879195,,,,,,,,,,,,,CIN,3.48,SEA,3.93,CIN,97.20107784431136,99.74562874251497,97.65928143712574,SEA,107.47318458748502,101.8071838131916,106.20358497870691,0.4500000000000002,10.272106743173666,2.061555070676633,8.544303541581172
Casey Mize,2020,2021,0.21759411054245792,543,2357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.4177570093458,1.232710280373832,5.546728971962617,,,,93.68214285714286,10.835714285714285,14.770000000000001,93.847,9.218428571428571,15.744142857142856,,,,,,,86.02268041237114,12.51340206185567,-1.1494845360824741,85.88375796178345,12.072292993630573,0.46337579617834396,80.76363636363637,-9.972727272727273,-6.830909090909091,81.27452229299364,-9.708917197452228,-9.868789808917198,,,,,,,,,,,,,,,,,,,93.57430555555555,17.325000000000003,7.987500000000001,93.24608030592734,16.466156787762905,9.130019120458892,,,,85.93061840120663,-3.806938159879336,1.9963800904977373,,,,,,,,,,,,,,,,,,,DET,5.06,DET,4.45,DET,95.32509225092252,99.63062730627308,96.56365313653136,DET,97.71753086419751,99.76767986377185,99.4802979991486,-0.6099999999999994,2.39243861327499,0.13705255749876244,2.9166448626172468
Casey Mize,2021,2022,0.2407819087763503,2357,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.847,9.218428571428571,15.744142857142856,93.44375,8.629999999999999,15.278749999999999,,,,,,,85.88375796178345,12.072292993630573,0.46337579617834396,84.47391304347825,10.573913043478262,0.3826086956521739,81.27452229299364,-9.708917197452228,-9.868789808917198,81.84444444444445,-8.044444444444444,-10.06111111111111,,,,,,,,,,,,,,,,,,,93.24608030592734,16.466156787762905,9.130019120458892,93.31666666666666,14.766666666666666,10.700000000000001,85.93061840120663,-3.806938159879336,1.9963800904977373,85.54047619047618,-3.2690476190476194,1.2642857142857142,,,,,,,,,,,,,,,,,,,DET,4.45,DET,5.58,DET,97.71753086419751,99.76767986377185,99.4802979991486,DET,88.6825,104.87309523809525,98.10571428571428,1.13,-9.035030864197509,5.1054153743234,-1.374583713434319
Casey Mize,2024,2025,0.2538341066009962,1789,2353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.97333333333333,1.1133333333333333,3.82,,,,95.52061403508772,7.840789473684211,16.267543859649123,94.59772151898734,8.09126582278481,17.249367088607595,,,,,,,86.2316923076923,13.414153846153848,3.793538461538462,88.59472759226713,14.393145869947276,4.371177504393673,79.60746268656716,-8.825373134328357,-12.061194029850746,,,,,,,,,,,,,,,,,,,,,,95.50133333333333,14.267999999999999,12.391333333333334,94.77306397306397,13.909090909090908,13.461616161616162,85.80815450643776,-3.6336909871244636,0.2130901287553648,88.15116883116882,-2.2392207792207794,4.52025974025974,,,,,,,82.53333333333333,-2.746666666666667,-4.34,83.62371794871794,-7.073076923076924,-0.5378205128205129,,,,,,,DET,4.33,DET,3.96,DET,99.0333099331376,104.25861822335244,102.83649364267414,DET,95.65650658733531,106.52951976200596,103.45702507437312,-0.3700000000000001,-3.376803345802287,2.2709015386535185,0.6205314316989785
